n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
3.0,7.0,0.0,1.0,3.0,12.0,4.0,0.27,6.0,2.0,1.0,0.25,16.0,1.0,0.0,14.0,1.0,28.72,9.38,2523.86,0.09,56.0,0.11,140.21,269.21,0.25,3.0,6.0,14.0,0.18,25.0,31.0,16.0,12.0,22.0,22.22,15.0,-1.0
8.0,3.0,2.0,2.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,1.0,34.56,4.0,552.97,0.05,31.0,0.25,30.72,138.24,0.5,1.0,2.0,8.0,0.1,14.0,17.0,14.0,8.0,20.0,18.18,11.0,-1.0
2.0,5.0,0.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,1.0,0.33,11.0,1.0,0.0,10.0,0.0,13.14,8.17,876.39,0.04,29.0,0.12,48.69,107.31,0.33,2.0,4.0,10.0,0.23,14.0,15.0,6.0,7.0,13.0,0.0,10.0,-1.0
10.0,3.0,1.0,0.0,15.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,1.0,22.54,6.14,848.67,0.05,32.0,0.16,47.15,138.3,0.5,1.0,2.0,6.0,0.06,15.0,17.0,11.0,9.0,32.0,71.43,6.0,-1.0
1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,2.0,15.92,6.29,629.06,0.03,24.0,0.16,34.95,100.08,0.5,1.0,2.0,7.0,0.2,8.0,16.0,7.0,11.0,10.0,0.0,8.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,21.28,15.27,4964.7,0.11,70.0,0.07,275.82,325.07,0.5,1.0,2.0,6.0,0.25,24.0,46.0,11.0,14.0,8.0,0.0,6.0,-1.0
13.0,15.0,3.0,1.0,5.0,24.0,8.0,0.21,10.0,2.4,6.0,0.75,34.0,5.0,0.57,38.0,0.0,59.63,25.26,38050.55,0.5,252.0,0.04,2113.92,1506.27,0.63,7.0,12.0,28.0,0.14,117.0,135.0,44.0,19.0,58.0,13.64,39.0,-1.0
5.0,3.0,5.0,0.0,14.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,9.0,1.0,0.0,11.0,0.0,24.39,5.4,711.1,0.04,31.0,0.19,39.51,131.69,0.5,1.0,2.0,9.0,0.06,12.0,19.0,10.0,9.0,31.0,56.0,11.0,-1.0
10.0,5.0,11.0,2.0,4.0,8.0,3.0,0.08,4.0,2.0,2.0,0.67,22.0,1.0,0.0,36.0,1.0,85.25,13.0,14407.24,0.37,190.0,0.08,800.4,1108.25,0.33,2.0,4.0,21.0,0.06,88.0,102.0,44.0,13.0,53.0,14.29,38.0,-1.0
19.0,15.0,3.0,2.0,39.0,28.0,8.0,0.12,14.0,2.0,2.0,0.25,36.0,4.0,0.43,64.0,1.0,44.02,37.19,60876.7,0.55,268.0,0.03,3382.04,1637.08,0.5,7.0,14.0,30.0,0.06,123.0,145.0,43.0,26.0,125.0,39.05,66.0,-1.0
26.0,25.0,7.0,1.0,34.0,44.0,13.0,0.19,20.0,2.2,8.0,0.62,56.0,7.0,0.5,68.0,5.0,76.65,23.49,42296.9,0.6,284.0,0.04,2349.83,1800.52,0.54,12.0,22.0,45.0,0.1,126.0,158.0,59.0,22.0,130.0,33.98,69.0,-1.0
3.0,5.0,1.0,0.0,0.0,8.0,3.0,0.33,4.0,2.0,2.0,0.67,9.0,1.0,0.0,9.0,1.0,13.27,11.25,1679.37,0.05,33.0,0.09,93.3,149.28,0.33,2.0,4.0,8.0,0.23,12.0,21.0,8.0,15.0,13.0,0.0,9.0,-1.0
5.0,3.0,3.0,0.0,2.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,8.0,1.0,0.0,13.0,1.0,24.46,8.75,1872.96,0.07,48.0,0.11,104.05,214.05,0.5,1.0,2.0,8.0,0.1,21.0,27.0,12.0,10.0,21.0,13.33,13.0,-1.0
16.0,25.0,7.0,9.0,14.0,36.0,14.0,0.19,16.0,2.25,7.0,0.5,49.0,5.0,0.31,65.0,0.0,62.32,19.01,22519.97,0.39,192.0,0.05,1251.11,1184.63,0.36,10.0,18.0,37.0,0.13,81.0,111.0,49.0,23.0,105.0,26.14,74.0,-1.0
3.0,3.0,0.0,0.0,1.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,2.0,10.41,6.4,426.29,0.02,18.0,0.16,23.68,66.61,0.5,1.0,2.0,6.0,0.2,8.0,10.0,5.0,8.0,10.0,16.67,5.0,-1.0
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.31,8.0,2.0,1.0,0.2,19.0,1.0,0.0,16.0,1.0,25.24,14.54,5332.64,0.12,79.0,0.07,296.26,366.86,0.2,4.0,8.0,16.0,0.28,37.0,42.0,14.0,11.0,18.0,0.0,16.0,-1.0
3.0,5.0,1.0,1.0,3.0,8.0,3.0,0.27,4.0,2.0,1.0,0.33,11.0,1.0,0.0,10.0,1.0,12.86,14.78,2807.62,0.06,42.0,0.07,155.98,189.99,0.33,2.0,4.0,10.0,0.17,19.0,23.0,9.0,14.0,18.0,28.57,11.0,-1.0
5.0,3.0,1.0,0.0,5.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,2.0,17.97,3.5,220.18,0.02,17.0,0.29,12.23,62.91,0.5,1.0,2.0,7.0,0.11,6.0,11.0,6.0,7.0,18.0,41.67,7.0,-1.0
1.0,7.0,2.0,0.0,0.0,12.0,4.0,0.36,6.0,2.0,3.0,0.75,17.0,4.0,1.0,11.0,1.0,16.45,14.3,3363.72,0.08,52.0,0.07,186.87,235.23,1.0,3.0,6.0,15.0,0.31,22.0,30.0,10.0,13.0,13.0,0.0,11.0,-1.0
9.0,11.0,9.0,0.0,5.0,18.0,6.0,0.19,8.0,2.25,6.0,1.0,27.0,3.0,0.4,32.0,0.0,44.0,22.29,21860.16,0.33,160.0,0.04,1214.45,980.69,0.5,5.0,9.0,23.0,0.13,71.0,89.0,43.0,27.0,47.0,13.51,32.0,-1.0
14.0,11.0,4.0,3.0,19.0,20.0,6.0,0.19,10.0,2.0,4.0,0.67,25.0,5.0,0.8,28.0,0.0,25.75,23.98,14801.55,0.21,116.0,0.04,822.31,617.34,0.83,5.0,10.0,21.0,0.09,53.0,63.0,21.0,19.0,65.0,44.0,31.0,-1.0
3.0,7.0,2.0,0.0,0.0,12.0,4.0,0.31,6.0,2.0,3.0,0.75,14.0,1.0,0.0,13.0,3.0,16.66,27.3,12420.23,0.15,88.0,0.04,690.01,454.95,0.25,3.0,6.0,12.0,0.24,39.0,49.0,15.0,21.0,17.0,0.0,13.0,-1.0
0.0,5.0,2.0,0.0,0.0,6.0,3.0,0.17,2.0,3.0,2.0,0.67,10.0,3.0,1.0,18.0,1.0,30.6,9.39,2697.84,0.1,58.0,0.11,149.88,287.34,1.0,2.0,3.0,9.0,0.16,26.0,32.0,18.0,13.0,19.0,0.0,18.0,-1.0
2.0,39.0,1.0,0.0,3.0,76.0,20.0,0.37,38.0,2.0,2.0,0.1,66.0,1.0,0.0,54.0,2.0,70.18,13.46,12721.96,0.31,162.0,0.07,706.78,944.93,0.05,19.0,38.0,48.0,0.33,69.0,93.0,41.0,16.0,60.0,5.26,54.0,-1.0
5.0,12.0,9.0,0.0,1.0,4.0,10.0,0.24,2.0,2.0,9.0,0.9,26.0,1.0,0.0,41.0,1.0,42.39,16.16,11064.31,0.23,119.0,0.06,614.68,684.83,0.1,1.0,2.0,18.0,0.13,47.0,72.0,32.0,22.0,76.0,2.38,41.0,-1.0
11.0,9.0,3.0,4.0,16.0,16.0,5.0,0.2,8.0,2.0,2.0,0.4,20.0,3.0,0.5,21.0,1.0,29.73,12.89,4943.51,0.13,76.0,0.08,274.64,383.37,0.6,4.0,8.0,17.0,0.09,35.0,41.0,19.0,14.0,53.0,48.78,25.0,-1.0
1.0,11.0,2.0,0.0,0.0,18.0,6.0,0.33,8.0,2.25,2.0,0.33,21.0,6.0,1.0,18.0,4.0,22.75,20.0,9099.07,0.15,88.0,0.05,505.5,454.95,1.0,5.0,9.0,17.0,0.3,40.0,48.0,18.0,18.0,20.0,0.0,18.0,-1.0
3.0,31.0,6.0,0.0,0.0,56.0,16.0,0.39,26.0,2.15,12.0,0.75,63.0,12.0,0.73,41.0,2.0,42.81,30.67,40261.54,0.44,218.0,0.03,2236.75,1312.88,0.75,15.0,28.0,49.0,0.36,92.0,126.0,39.0,26.0,45.0,0.0,41.0,-1.0
0.0,3.0,0.0,0.0,0.0,6.0,2.0,0.67,2.0,3.0,1.0,0.5,5.0,1.0,0.0,3.0,0.0,10.28,4.38,196.76,0.01,13.0,0.23,10.93,44.97,0.5,2.0,3.0,5.0,0.5,5.0,8.0,4.0,7.0,4.0,0.0,3.0,-1.0
0.0,5.0,3.0,0.0,0.0,8.0,3.0,0.21,4.0,2.0,2.0,0.67,12.0,1.0,0.0,14.0,0.0,22.19,8.88,1751.63,0.07,43.0,0.11,97.31,197.15,0.33,2.0,4.0,11.0,0.2,21.0,22.0,13.0,11.0,15.0,0.0,14.0,-1.0
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.57,6.0,2.0,1.0,0.25,12.0,4.0,1.0,7.0,2.0,14.12,9.63,1308.36,0.05,32.0,0.1,72.69,135.93,1.0,3.0,6.0,10.0,0.44,14.0,18.0,8.0,11.0,9.0,0.0,7.0,-1.0
19.0,7.0,2.0,4.0,0.0,12.0,4.0,0.17,6.0,2.0,3.0,0.75,16.0,1.0,0.0,20.0,1.0,34.63,21.2,15568.03,0.24,127.0,0.05,864.89,734.23,0.25,3.0,6.0,14.0,0.09,59.0,68.0,32.0,23.0,44.0,16.67,24.0,-1.0
4.0,13.0,8.0,0.0,0.0,24.0,7.0,0.28,12.0,2.0,6.0,0.86,34.0,6.0,0.83,25.0,2.0,43.02,16.56,11801.69,0.24,125.0,0.06,655.65,712.55,0.86,6.0,12.0,29.0,0.23,53.0,72.0,32.0,20.0,30.0,0.0,25.0,-1.0
8.0,52.0,13.0,0.0,7.0,80.0,28.0,0.42,36.0,2.22,17.0,0.61,108.0,22.0,0.78,66.0,2.0,50.5,42.41,90808.6,0.71,335.0,0.02,5044.92,2141.43,0.79,22.0,40.0,82.0,0.34,145.0,190.0,53.0,31.0,82.0,9.59,66.0,-1.0
4.0,3.0,3.0,0.0,0.0,4.0,2.0,0.12,2.0,2.0,2.0,1.0,9.0,1.0,0.0,17.0,1.0,27.97,23.08,14896.06,0.22,139.0,0.04,827.56,645.5,0.5,1.0,2.0,9.0,0.09,50.0,89.0,13.0,12.0,22.0,0.0,17.0,-1.0
10.0,15.0,2.0,3.0,9.0,24.0,8.0,0.31,10.0,2.4,4.0,0.5,26.0,1.0,0.0,23.0,1.0,40.2,22.79,20877.45,0.31,171.0,0.04,1159.86,916.14,0.13,7.0,12.0,20.0,0.17,79.0,92.0,26.0,15.0,46.0,34.29,26.0,-1.0
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,1.0,0.25,15.0,1.0,0.0,10.0,2.0,6.88,24.38,4084.91,0.06,41.0,0.04,226.94,167.59,0.25,3.0,6.0,13.0,0.33,15.0,26.0,4.0,13.0,12.0,0.0,10.0,-1.0
19.0,59.0,3.0,0.0,31.0,116.0,30.0,0.15,58.0,2.0,3.0,0.1,110.0,1.0,0.0,206.0,4.0,239.03,36.2,313287.38,2.88,1172.0,0.03,17404.85,8653.7,0.03,29.0,58.0,82.0,0.12,564.0,608.0,148.0,19.0,257.0,13.08,206.0,-1.0
9.0,9.0,3.0,0.0,5.0,14.0,5.0,0.24,6.0,2.33,4.0,0.8,18.0,3.0,0.5,21.0,0.0,16.41,15.0,3691.87,0.08,53.0,0.07,205.1,246.12,0.6,4.0,7.0,15.0,0.14,20.0,33.0,10.0,15.0,36.0,19.23,21.0,-1.0
18.0,19.0,2.0,3.0,9.0,30.0,10.0,0.31,12.0,2.5,5.0,0.5,32.0,7.0,0.67,29.0,0.0,53.13,18.65,18483.6,0.33,173.0,0.05,1026.86,990.93,0.7,9.0,15.0,24.0,0.17,79.0,94.0,36.0,17.0,60.0,29.27,32.0,-1.0
3.0,45.0,5.0,8.0,1.0,68.0,26.0,0.31,32.0,2.13,19.0,0.73,104.0,23.0,0.88,75.0,4.0,52.16,53.78,150849.96,0.93,425.0,0.02,8380.54,2804.96,0.88,18.0,34.0,80.0,0.27,167.0,258.0,59.0,38.0,96.0,10.71,83.0,-1.0
3.0,11.0,3.0,0.0,0.0,12.0,7.0,0.3,6.0,2.0,4.0,0.57,25.0,4.0,0.5,23.0,2.0,29.43,18.57,10146.96,0.18,102.0,0.05,563.72,546.47,0.57,3.0,6.0,20.0,0.26,43.0,59.0,22.0,19.0,27.0,0.0,23.0,-1.0
1.0,7.0,0.0,0.0,0.0,8.0,4.0,0.44,2.0,4.0,1.0,0.25,10.0,4.0,1.0,9.0,1.0,17.8,12.28,2682.84,0.07,49.0,0.08,149.05,218.51,1.0,3.0,4.0,8.0,0.36,17.0,32.0,9.0,13.0,11.0,0.0,9.0,-1.0
16.0,13.0,3.0,0.0,10.0,24.0,7.0,0.17,12.0,2.0,4.0,0.57,29.0,1.0,0.0,41.0,2.0,59.59,22.8,30993.01,0.45,232.0,0.04,1721.83,1359.05,0.14,6.0,12.0,24.0,0.1,110.0,122.0,41.0,17.0,68.0,19.61,41.0,-1.0
16.0,11.0,3.0,3.0,7.0,20.0,6.0,0.33,10.0,2.0,3.0,0.5,21.0,1.0,0.0,15.0,0.0,37.77,12.29,5701.61,0.15,92.0,0.08,316.76,464.08,0.17,5.0,10.0,17.0,0.14,43.0,49.0,21.0,12.0,42.0,40.0,18.0,-1.0
14.0,11.0,4.0,6.0,12.0,20.0,6.0,0.24,10.0,2.0,6.0,1.0,22.0,1.0,0.0,19.0,1.0,58.69,11.32,7525.74,0.22,119.0,0.09,418.1,664.61,0.17,5.0,10.0,18.0,0.12,55.0,64.0,34.0,14.0,52.0,48.65,25.0,-1.0
2.0,11.0,1.0,0.0,0.0,18.0,6.0,0.67,8.0,2.25,3.0,0.5,23.0,3.0,0.4,9.0,2.0,10.61,23.21,5718.84,0.08,57.0,0.04,317.71,246.35,0.5,5.0,9.0,19.0,0.5,25.0,32.0,7.0,13.0,12.0,0.0,9.0,-1.0
8.0,17.0,3.0,0.0,0.0,12.0,13.0,0.23,6.0,2.0,12.0,0.92,36.0,1.0,0.0,56.0,0.0,36.39,41.23,61862.5,0.5,253.0,0.02,3436.81,1500.48,0.08,3.0,6.0,25.0,0.2,111.0,142.0,35.0,26.0,65.0,0.0,56.0,-1.0
1.0,14.0,1.0,0.0,0.0,16.0,9.0,0.32,8.0,2.0,2.0,0.22,30.0,1.0,0.0,28.0,1.0,22.95,22.69,11822.56,0.17,100.0,0.04,656.81,520.95,0.11,4.0,8.0,23.0,0.3,43.0,57.0,18.0,19.0,30.0,0.0,28.0,-1.0
2.0,17.0,0.0,0.0,0.0,30.0,9.0,0.56,14.0,2.14,1.0,0.11,31.0,9.0,1.0,16.0,2.0,9.47,31.5,9393.71,0.1,69.0,0.03,521.87,298.21,1.0,8.0,15.0,24.0,0.47,21.0,48.0,5.0,15.0,19.0,0.0,16.0,-1.0
1.0,7.0,0.0,0.0,0.0,10.0,4.0,0.5,4.0,2.5,1.0,0.25,11.0,4.0,1.0,8.0,1.0,8.89,17.5,2722.81,0.05,36.0,0.06,151.27,155.59,1.0,3.0,5.0,9.0,0.4,15.0,21.0,6.0,14.0,10.0,0.0,8.0,-1.0
25.0,9.0,1.0,7.0,9.0,16.0,5.0,0.21,8.0,2.0,2.0,0.4,19.0,1.0,0.0,17.0,0.0,32.11,15.3,7522.74,0.16,93.0,0.07,417.93,491.54,0.2,4.0,8.0,16.0,0.08,44.0,49.0,23.0,16.0,59.0,48.48,24.0,-1.0
7.0,5.0,2.0,0.0,0.0,8.0,3.0,0.21,4.0,2.0,2.0,0.67,11.0,1.0,0.0,14.0,2.0,16.05,10.67,1827.2,0.06,39.0,0.09,101.51,171.3,0.33,2.0,4.0,10.0,0.14,16.0,23.0,9.0,12.0,22.0,0.0,14.0,-1.0
0.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,17.0,3.0,0.5,11.0,2.0,16.86,17.14,4949.88,0.1,63.0,0.06,274.99,288.85,0.6,4.0,8.0,14.0,0.42,29.0,34.0,11.0,13.0,12.0,0.0,11.0,-1.0
1.0,5.0,1.0,0.0,0.0,6.0,3.0,0.2,2.0,3.0,1.0,0.33,9.0,3.0,1.0,15.0,1.0,30.72,25.5,19978.47,0.26,154.0,0.04,1109.91,783.47,1.0,2.0,3.0,8.0,0.18,51.0,103.0,17.0,17.0,17.0,0.0,15.0,-1.0
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,8.0,1.0,0.0,12.0,1.0,19.16,6.19,733.44,0.04,29.0,0.16,40.75,118.54,0.5,1.0,2.0,8.0,0.13,11.0,18.0,8.0,9.0,16.0,0.0,12.0,-1.0
8.0,5.0,2.0,1.0,9.0,8.0,3.0,0.21,4.0,2.0,2.0,0.67,12.0,1.0,0.0,13.0,2.0,30.78,10.5,3393.02,0.11,63.0,0.1,188.5,323.14,0.33,2.0,4.0,11.0,0.09,28.0,35.0,20.0,15.0,32.0,43.48,14.0,-1.0
13.0,11.0,1.0,4.0,8.0,20.0,6.0,0.2,10.0,2.0,2.0,0.33,23.0,1.0,0.0,26.0,1.0,56.04,22.34,27977.56,0.42,228.0,0.04,1554.31,1252.14,0.17,5.0,10.0,19.0,0.12,110.0,118.0,32.0,13.0,52.0,31.58,30.0,-1.0
4.0,29.0,4.0,0.0,5.0,56.0,15.0,0.42,28.0,2.0,8.0,0.53,61.0,1.0,0.0,36.0,2.0,40.52,27.02,29576.11,0.36,193.0,0.04,1643.12,1094.78,0.07,14.0,28.0,48.0,0.33,91.0,102.0,32.0,19.0,46.0,12.2,36.0,-1.0
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,5.0,16.82,8.33,1168.18,0.05,33.0,0.12,64.9,140.18,0.5,1.0,2.0,6.0,0.25,15.0,18.0,9.0,10.0,8.0,14.29,6.0,-1.0
3.0,5.0,0.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,1.0,0.33,10.0,1.0,0.0,10.0,3.0,9.15,16.25,2416.01,0.05,35.0,0.06,134.22,148.68,0.33,2.0,4.0,9.0,0.21,15.0,20.0,6.0,13.0,14.0,0.0,10.0,-1.0
24.0,15.0,4.0,7.0,14.0,26.0,8.0,0.13,12.0,2.17,7.0,0.88,37.0,4.0,0.43,54.0,0.0,75.27,22.24,37216.01,0.56,274.0,0.04,2067.56,1673.74,0.5,7.0,13.0,31.0,0.08,126.0,148.0,51.0,18.0,100.0,28.0,61.0,-1.0
9.0,7.0,3.0,0.0,16.0,12.0,4.0,0.16,6.0,2.0,1.0,0.25,18.0,1.0,0.0,25.0,1.0,20.43,24.0,11768.4,0.16,102.0,0.04,653.8,490.35,0.25,3.0,6.0,16.0,0.08,48.0,54.0,14.0,14.0,51.0,39.02,25.0,-1.0
1.0,5.0,4.0,0.0,0.0,8.0,3.0,0.33,4.0,2.0,3.0,1.0,11.0,1.0,0.0,9.0,2.0,24.0,4.67,522.66,0.04,28.0,0.21,29.04,112.0,0.33,2.0,4.0,10.0,0.27,12.0,16.0,9.0,7.0,11.0,0.0,9.0,-1.0
7.0,7.0,2.0,1.0,0.0,12.0,4.0,0.13,6.0,2.0,3.0,0.75,16.0,1.0,0.0,30.0,2.0,29.83,40.13,48033.42,0.4,222.0,0.02,2668.52,1197.09,0.25,3.0,6.0,14.0,0.1,107.0,115.0,24.0,18.0,39.0,3.23,31.0,-1.0
5.0,3.0,1.0,0.0,10.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,7.0,1.0,0.0,6.0,2.0,11.99,6.67,533.03,0.03,21.0,0.15,29.61,79.95,0.5,1.0,2.0,7.0,0.09,10.0,11.0,6.0,8.0,22.0,62.5,6.0,-1.0
9.0,5.0,1.0,1.0,4.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,14.0,0.0,27.81,13.36,4964.52,0.12,75.0,0.07,275.81,371.56,0.33,2.0,4.0,10.0,0.1,37.0,38.0,18.0,13.0,29.0,26.32,15.0,-1.0
7.0,9.0,2.0,3.0,4.0,16.0,5.0,0.19,8.0,2.0,4.0,0.8,20.0,1.0,0.0,24.0,2.0,24.93,20.24,10207.48,0.17,100.0,0.05,567.08,504.44,0.2,4.0,8.0,17.0,0.13,43.0,57.0,17.0,16.0,39.0,22.58,27.0,-1.0
1.0,9.0,1.0,0.0,2.0,12.0,5.0,0.5,6.0,2.0,5.0,1.0,14.0,5.0,1.0,10.0,1.0,14.4,16.0,3685.14,0.08,49.0,0.06,204.73,230.32,1.0,3.0,6.0,11.0,0.36,20.0,29.0,10.0,16.0,14.0,16.67,10.0,-1.0
0.0,7.0,0.0,0.0,0.0,10.0,4.0,0.36,4.0,2.5,1.0,0.25,11.0,4.0,1.0,11.0,1.0,17.45,11.69,2385.64,0.07,42.0,0.09,132.54,204.04,1.0,3.0,5.0,9.0,0.33,19.0,23.0,13.0,16.0,12.0,0.0,11.0,-1.0
3.0,19.0,8.0,0.0,0.0,30.0,10.0,0.28,14.0,2.14,6.0,0.6,53.0,1.0,0.0,36.0,0.0,54.39,16.69,15143.75,0.3,160.0,0.06,841.32,907.59,0.1,8.0,15.0,45.0,0.25,73.0,87.0,35.0,16.0,40.0,0.0,36.0,-1.0
1.0,7.0,0.0,2.0,0.0,10.0,4.0,0.4,4.0,2.5,1.0,0.25,11.0,3.0,0.67,8.0,1.0,12.44,13.22,2175.26,0.05,35.0,0.08,120.85,164.52,0.75,3.0,5.0,9.0,0.33,14.0,21.0,9.0,17.0,12.0,20.0,10.0,-1.0
5.0,5.0,2.0,2.0,0.0,8.0,3.0,0.19,4.0,2.0,2.0,0.67,11.0,1.0,0.0,14.0,2.0,40.79,8.29,2800.36,0.11,67.0,0.12,155.58,337.97,0.33,2.0,4.0,10.0,0.14,29.0,38.0,21.0,12.0,22.0,12.5,16.0,-1.0
0.0,13.0,0.0,1.0,2.0,24.0,7.0,0.64,12.0,2.0,1.0,0.14,31.0,1.0,0.0,10.0,0.0,13.06,19.83,5137.44,0.09,70.0,0.05,285.41,259.02,0.14,6.0,12.0,26.0,0.5,34.0,36.0,6.0,7.0,14.0,23.08,11.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,10.0,1.0,0.0,7.0,1.0,6.38,13.33,1134.8,0.03,23.0,0.08,63.04,85.11,0.33,2.0,4.0,9.0,0.33,8.0,15.0,3.0,10.0,9.0,0.0,7.0,-1.0
6.0,5.0,1.0,0.0,0.0,8.0,3.0,0.21,4.0,2.0,1.0,0.33,10.0,1.0,0.0,14.0,2.0,20.84,11.0,2521.73,0.08,50.0,0.09,140.1,229.25,0.33,2.0,4.0,9.0,0.14,22.0,28.0,12.0,12.0,21.0,0.0,14.0,-1.0
3.0,3.0,1.0,1.0,1.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,6.0,1.0,0.0,14.0,6.0,29.69,7.44,1642.27,0.07,45.0,0.13,91.24,220.81,0.5,1.0,2.0,6.0,0.1,17.0,28.0,16.0,14.0,20.0,12.5,15.0,-1.0
1.0,7.0,4.0,0.0,0.0,12.0,4.0,0.19,6.0,2.0,2.0,0.5,24.0,1.0,0.0,21.0,3.0,53.82,9.17,4521.96,0.16,94.0,0.11,251.22,493.31,0.25,3.0,6.0,22.0,0.17,45.0,49.0,27.0,11.0,23.0,0.0,21.0,-1.0
5.0,3.0,2.0,1.0,6.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,0.0,19.72,4.0,315.48,0.03,22.0,0.25,17.53,78.87,0.5,1.0,2.0,8.0,0.1,8.0,14.0,6.0,6.0,21.0,46.67,9.0,-1.0
1.0,3.0,3.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,8.0,1.0,0.0,6.0,0.0,21.31,4.5,431.59,0.03,23.0,0.22,23.98,95.91,0.5,1.0,2.0,8.0,0.25,9.0,14.0,9.0,9.0,8.0,0.0,6.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,6.0,1.0,0.0,4.0,1.0,12.17,8.4,858.37,0.03,25.0,0.12,47.69,102.19,0.5,1.0,2.0,6.0,0.4,7.0,18.0,5.0,12.0,5.0,0.0,4.0,-1.0
57.0,129.0,24.0,7.0,8.0,252.0,65.0,0.35,124.0,2.02,41.0,0.63,276.0,34.0,0.52,179.0,2.0,150.67,48.83,359267.3,2.45,981.0,0.02,19959.29,7357.35,0.52,64.0,126.0,213.0,0.26,438.0,543.0,148.0,33.0,252.0,7.73,186.0,-1.0
50.0,22.0,3.0,7.0,6.0,20.0,15.0,0.17,8.0,2.5,8.0,0.53,46.0,7.0,0.43,79.0,1.0,48.32,49.43,118064.59,0.8,391.0,0.02,6559.14,2388.43,0.47,6.0,10.0,33.0,0.1,174.0,217.0,44.0,25.0,143.0,14.13,86.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,9.0,1.0,0.0,7.0,2.0,18.88,9.0,1529.25,0.06,40.0,0.11,84.96,169.92,0.33,2.0,4.0,8.0,0.33,20.0,20.0,10.0,9.0,9.0,0.0,7.0,-1.0
5.0,19.0,1.0,3.0,2.0,36.0,10.0,0.22,18.0,2.0,2.0,0.2,42.0,6.0,0.56,43.0,1.0,40.83,24.08,23672.68,0.33,186.0,0.04,1315.15,983.08,0.6,9.0,18.0,34.0,0.19,86.0,100.0,25.0,14.0,54.0,10.42,46.0,-1.0
1.0,3.0,2.0,0.0,2.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,8.0,1.0,0.0,7.0,0.0,15.23,5.0,380.74,0.03,20.0,0.2,21.15,76.15,0.5,1.0,2.0,8.0,0.18,10.0,10.0,7.0,7.0,11.0,22.22,7.0,-1.0
5.0,3.0,3.0,1.0,5.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,1.0,19.66,7.15,1004.96,0.05,32.0,0.14,55.83,140.55,0.5,1.0,2.0,8.0,0.1,13.0,19.0,10.0,11.0,21.0,40.0,10.0,-1.0
1.0,3.0,4.0,0.0,19.0,4.0,2.0,0.08,2.0,2.0,1.0,0.5,15.0,1.0,0.0,24.0,2.0,53.7,16.1,13923.65,0.29,154.0,0.06,773.54,864.67,0.5,1.0,2.0,15.0,0.04,73.0,81.0,34.0,15.0,45.0,44.19,24.0,-1.0
10.0,5.0,2.0,1.0,8.0,8.0,3.0,0.3,4.0,2.0,1.0,0.33,12.0,1.0,0.0,9.0,0.0,33.57,11.0,4062.39,0.12,72.0,0.09,225.69,369.31,0.33,2.0,4.0,11.0,0.1,33.0,39.0,21.0,14.0,29.0,50.0,10.0,-1.0
