n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,l
3.0,3.0,3.0,1.0,2.0,4.0,2.0,0.15,2.0,1.0,0.5,10.0,1.0,0.0,12.0,0.0,1.0,0.5,29.86,6.57,1289.41,0.07,44.0,0.15,71.63,196.21,0.5,1.0,2.0,10.0,0.11,23.0,21.0,14.0,8.0,19.0,20.0,13.0,-1.0
3.0,3.0,3.0,0.0,4.0,4.0,2.0,0.11,2.0,2.0,1.0,7.0,1.0,0.0,18.0,0.0,2.0,1.0,26.72,9.82,2575.96,0.09,58.0,0.1,143.11,262.37,0.5,1.0,2.0,7.0,0.07,18.0,40.0,11.0,12.0,27.0,18.18,18.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,20.97,3.0,188.72,0.02,17.0,0.33,10.48,62.91,1.0,0.0,0.0,3.0,0.2,7.0,10.0,7.0,6.0,5.0,0.0,2.0,-1.0
1.0,3.0,3.0,2.0,0.0,4.0,2.0,0.14,2.0,2.0,1.0,8.0,1.0,0.0,12.0,0.0,2.0,1.0,22.36,8.55,1634.39,0.06,45.0,0.12,90.8,191.16,0.5,1.0,2.0,8.0,0.11,19.0,26.0,10.0,9.0,18.0,14.29,14.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.25,0.0,1.0,0.0,1.0,4.0,0.0,1.0,-1.0
1.0,5.0,1.0,1.0,0.0,8.0,3.0,0.3,4.0,1.0,0.33,13.0,1.0,0.0,9.0,0.0,3.0,1.0,12.83,10.29,1357.71,0.04,33.0,0.1,75.43,132.0,0.33,2.0,4.0,12.0,0.23,16.0,17.0,7.0,9.0,13.0,10.0,10.0,-1.0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,53.15,1.0,53.15,0.02,16.0,1.0,2.95,53.15,1.0,0.0,0.0,3.0,0.14,8.0,8.0,8.0,2.0,7.0,20.0,5.0,-1.0
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.27,4.0,2.0,0.67,10.0,1.0,0.0,11.0,0.0,2.0,0.67,15.86,5.83,539.65,0.03,25.0,0.17,29.98,92.51,0.33,2.0,4.0,9.0,0.21,10.0,15.0,6.0,7.0,14.0,0.0,11.0,-1.0
23.0,25.0,5.0,3.0,38.0,46.0,13.0,0.08,22.0,11.0,0.85,59.0,4.0,0.25,162.0,0.0,6.0,0.46,76.24,42.1,135139.85,1.07,537.0,0.02,7507.77,3209.8,0.31,12.0,23.0,48.0,0.06,195.0,342.0,44.0,19.0,228.0,20.2,165.0,-1.0
8.0,68.0,6.0,34.0,22.0,120.0,37.0,0.19,60.0,5.0,0.14,136.0,3.0,0.06,164.0,0.0,36.0,0.97,113.85,33.24,125762.31,1.26,558.0,0.03,6986.8,3784.0,0.08,30.0,60.0,101.0,0.16,226.0,332.0,85.0,25.0,232.0,25.45,198.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,13.88,4.0,222.03,0.02,15.0,0.25,12.33,55.51,1.0,0.0,0.0,2.0,0.2,5.0,10.0,5.0,8.0,5.0,0.0,2.0,-1.0
6.0,97.0,3.0,0.0,4.0,192.0,49.0,0.17,96.0,1.0,0.02,242.0,1.0,0.0,291.0,0.0,49.0,1.0,303.55,25.59,198748.74,2.59,1141.0,0.04,11041.6,7767.19,0.02,48.0,96.0,195.0,0.16,522.0,619.0,102.0,10.0,303.0,1.36,291.0,-1.0
24.0,3.0,5.0,1.0,34.0,4.0,2.0,0.0,2.0,2.0,1.0,1078.0,1.0,0.0,1076.0,0.0,1.0,0.5,5475.53,23.38,2992935.22,42.67,12476.0,0.04,166274.17,128015.23,0.5,1.0,2.0,1078.0,0.0,5169.0,7307.0,1216.0,11.0,1137.0,3.15,1077.0,-1.0
5.0,9.0,0.0,0.0,4.0,16.0,5.0,0.23,8.0,1.0,0.2,17.0,1.0,0.0,22.0,0.0,5.0,1.0,14.85,30.0,13366.0,0.15,109.0,0.03,742.56,445.53,0.2,4.0,8.0,14.0,0.14,42.0,67.0,7.0,10.0,37.0,15.38,22.0,-1.0
7.0,13.0,6.0,4.0,6.0,20.0,7.0,0.17,8.0,5.0,0.71,33.0,6.0,0.83,37.0,0.0,5.0,0.71,47.28,10.79,5503.58,0.17,105.0,0.09,305.75,510.09,0.86,6.0,10.0,28.0,0.13,41.0,64.0,19.0,10.0,56.0,21.28,41.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.43,5.33,239.85,0.01,13.0,0.19,13.33,44.97,1.0,0.0,0.0,2.0,0.2,4.0,9.0,3.0,8.0,5.0,0.0,3.0,-1.0
2.0,3.0,2.0,2.0,1.0,4.0,2.0,0.2,2.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,2.0,1.0,15.9,5.79,532.29,0.03,23.0,0.17,29.57,92.0,0.5,1.0,2.0,7.0,0.13,9.0,14.0,7.0,9.0,15.0,27.27,10.0,-1.0
5.0,19.0,2.0,4.0,8.0,34.0,10.0,0.21,16.0,6.0,0.6,45.0,1.0,0.0,43.0,2.0,6.0,0.6,16.18,70.0,79296.42,0.38,241.0,0.01,4405.36,1132.81,0.1,9.0,17.0,37.0,0.16,120.0,121.0,12.0,14.0,63.0,21.82,47.0,-1.0
6.0,70.0,6.0,3.0,77.0,48.0,57.0,0.16,24.0,53.0,0.93,147.0,1.0,0.0,360.0,0.0,53.0,0.93,57.65,113.07,737097.31,2.17,903.0,0.01,40949.85,6518.91,0.02,12.0,24.0,92.0,0.13,365.0,538.0,92.0,57.0,449.0,18.18,363.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,17.27,2.5,107.96,0.01,13.0,0.4,6.0,43.19,1.0,0.0,0.0,3.0,0.13,5.0,8.0,5.0,5.0,8.0,0.0,3.0,-1.0
1.0,9.0,0.0,1.0,1.0,12.0,5.0,0.36,4.0,1.0,0.2,15.0,4.0,0.75,13.0,2.0,5.0,1.0,20.31,10.29,2150.69,0.07,45.0,0.1,119.48,208.97,0.8,4.0,6.0,12.0,0.26,19.0,26.0,12.0,13.0,19.0,13.33,14.0,-1.0
0.0,7.0,0.0,1.0,0.0,8.0,4.0,0.31,2.0,1.0,0.25,10.0,4.0,1.0,12.0,3.0,4.0,1.0,25.42,6.67,1129.72,0.06,38.0,0.15,62.76,169.46,1.0,3.0,4.0,8.0,0.24,16.0,22.0,12.0,10.0,17.0,7.69,13.0,-1.0
7.0,11.0,5.0,3.0,0.0,20.0,6.0,0.21,10.0,5.0,0.83,26.0,1.0,0.0,25.0,0.0,6.0,1.0,22.53,15.4,5343.69,0.12,79.0,0.06,296.87,346.99,0.17,5.0,10.0,22.0,0.16,28.0,51.0,10.0,11.0,37.0,10.71,28.0,-1.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,1.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,2.22,4.5,45.0,0.0,10.0,0.22,2.5,10.0,1.0,0.0,0.0,3.0,0.08,9.0,1.0,1.0,1.0,13.0,0.0,10.0,-1.0
3.0,53.0,3.0,6.0,6.0,82.0,27.0,0.39,30.0,8.0,0.3,87.0,22.0,0.81,64.0,0.0,11.0,0.41,57.57,22.38,28844.61,0.43,232.0,0.04,1602.48,1288.66,0.81,26.0,41.0,62.0,0.33,79.0,153.0,30.0,17.0,81.0,15.79,70.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0
0.0,3.0,1.0,0.0,3.0,0.0,2.0,0.09,0.0,2.0,1.0,6.0,1.0,0.0,22.0,0.0,2.0,1.0,32.54,18.67,11336.79,0.2,102.0,0.05,629.82,607.33,0.5,0.0,0.0,6.0,0.07,35.0,67.0,30.0,32.0,27.0,12.0,22.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.2,2.0,1.0,0.5,5.0,1.0,0.0,10.0,1.0,2.0,1.0,15.0,10.08,1524.96,0.05,37.0,0.1,84.72,151.24,0.5,1.0,2.0,5.0,0.17,11.0,26.0,6.0,11.0,12.0,0.0,10.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.2,1.0,3.0,1.0,3.0,5.0,0.0,2.0,-1.0
32.0,25.0,13.0,5.0,22.0,48.0,13.0,0.19,24.0,12.0,0.92,60.0,1.0,0.0,63.0,0.0,13.0,1.0,99.95,19.19,36788.57,0.64,315.0,0.05,2043.81,1917.55,0.08,12.0,24.0,49.0,0.1,148.0,167.0,54.0,14.0,124.0,30.0,68.0,-1.0
7.0,13.0,5.0,0.0,4.0,30.0,7.0,0.23,14.0,6.0,0.86,29.0,1.0,0.0,31.0,0.0,6.0,0.86,45.95,13.5,8375.28,0.21,120.0,0.07,465.29,620.39,0.14,8.0,15.0,24.0,0.16,54.0,66.0,24.0,12.0,44.0,11.43,31.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,3.7,3.0,33.28,0.0,7.0,0.33,1.85,11.09,1.0,0.0,0.0,2.0,0.17,3.0,4.0,1.0,2.0,6.0,0.0,5.0,-1.0
1.0,5.0,2.0,0.0,3.0,8.0,3.0,0.27,4.0,1.0,0.33,11.0,1.0,0.0,11.0,0.0,3.0,1.0,9.88,8.75,756.75,0.03,25.0,0.11,42.04,86.49,0.33,2.0,4.0,10.0,0.18,10.0,15.0,4.0,7.0,17.0,21.43,11.0,-1.0
3.0,11.0,1.0,0.0,0.0,16.0,6.0,0.33,6.0,1.0,0.17,23.0,6.0,1.0,18.0,0.0,6.0,1.0,34.6,17.18,10215.3,0.2,115.0,0.06,567.52,594.54,1.0,5.0,8.0,19.0,0.26,54.0,61.0,22.0,14.0,23.0,0.0,18.0,-1.0
21.0,69.0,26.0,4.0,28.0,124.0,35.0,0.22,56.0,17.0,0.49,193.0,6.0,0.15,155.0,0.0,10.0,0.29,96.83,50.83,250206.08,1.64,762.0,0.02,13900.34,4922.09,0.17,34.0,62.0,160.0,0.16,305.0,457.0,66.0,22.0,213.0,17.11,159.0,-1.0
0.0,3.0,1.0,2.0,0.0,4.0,2.0,0.17,2.0,1.0,0.5,7.0,1.0,0.0,10.0,0.0,1.0,0.5,15.95,5.25,439.75,0.03,22.0,0.19,24.43,83.76,0.5,1.0,2.0,7.0,0.15,14.0,8.0,8.0,6.0,13.0,16.67,12.0,-1.0
6.0,9.0,3.0,0.0,4.0,16.0,5.0,0.26,8.0,5.0,1.0,18.0,1.0,0.0,19.0,0.0,5.0,1.0,33.34,9.33,2903.96,0.1,67.0,0.11,161.33,311.14,0.2,4.0,8.0,15.0,0.16,28.0,39.0,15.0,10.0,31.0,17.39,19.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.25,0.0,1.0,0.0,1.0,4.0,0.0,3.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,2.4,2.5,15.0,0.0,6.0,0.4,0.83,6.0,1.0,0.0,0.0,3.0,0.14,5.0,1.0,1.0,1.0,7.0,0.0,6.0,-1.0
6.0,1.0,13.0,2.0,2.0,0.0,1.0,0.06,0.0,1.0,1.0,20.0,1.0,0.0,15.0,0.0,1.0,1.0,17.64,23.25,9537.7,0.14,105.0,0.04,529.87,410.22,1.0,0.0,0.0,21.0,0.04,31.0,74.0,6.0,9.0,27.0,21.05,17.0,-1.0
0.0,3.0,3.0,2.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,2.0,1.0,23.6,8.1,1548.37,0.06,45.0,0.12,86.02,191.16,0.5,1.0,2.0,8.0,0.13,18.0,27.0,10.0,9.0,16.0,15.38,13.0,-1.0
389.0,41.0,17.0,19.0,399.0,80.0,21.0,0.01,40.0,21.0,1.0,449.0,1.0,0.0,1655.0,0.0,21.0,1.0,1448.0,52.12,3934078.79,25.16,8859.0,0.02,218559.92,75475.46,0.05,20.0,40.0,430.0,0.01,3084.0,5775.0,355.0,12.0,2464.0,20.16,1674.0,-1.0
15.0,23.0,4.0,19.0,32.0,38.0,12.0,0.14,16.0,7.0,0.58,47.0,8.0,0.64,69.0,0.0,12.0,1.0,57.17,33.33,63520.6,0.64,305.0,0.03,3528.92,1905.62,0.67,11.0,19.0,37.0,0.09,136.0,169.0,51.0,25.0,141.0,42.5,88.0,-1.0
0.0,7.0,4.0,0.0,1.0,12.0,4.0,0.22,6.0,4.0,1.0,16.0,1.0,0.0,18.0,0.0,4.0,1.0,36.35,9.33,3166.49,0.11,75.0,0.11,175.92,339.27,0.25,3.0,6.0,14.0,0.19,35.0,40.0,15.0,8.0,21.0,5.26,18.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,1.0,0.0,0.0,3.0,0.13,4.0,8.0,4.0,6.0,8.0,0.0,3.0,-1.0
6.0,5.0,13.0,0.0,5.0,8.0,3.0,0.16,4.0,3.0,1.0,25.0,1.0,0.0,19.0,0.0,1.0,0.33,59.31,11.32,7603.23,0.22,123.0,0.09,422.4,671.51,0.33,2.0,4.0,24.0,0.09,54.0,69.0,31.0,13.0,35.0,20.83,19.0,-1.0
2.0,5.0,0.0,0.0,0.0,8.0,3.0,0.2,4.0,1.0,0.33,10.0,1.0,0.0,15.0,0.0,3.0,1.0,16.07,7.71,956.57,0.04,31.0,0.13,53.14,124.0,0.33,2.0,4.0,9.0,0.16,12.0,19.0,7.0,9.0,19.0,0.0,15.0,-1.0
11.0,7.0,5.0,0.0,3.0,12.0,4.0,0.11,6.0,4.0,1.0,34.0,1.0,0.0,35.0,0.0,0.0,0.0,48.17,25.43,31164.53,0.41,237.0,0.04,1731.36,1225.27,0.25,3.0,6.0,32.0,0.08,90.0,147.0,23.0,13.0,51.0,7.89,35.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-1.0
10.0,67.0,11.0,0.0,2.0,132.0,34.0,0.18,66.0,2.0,0.06,166.0,1.0,0.0,191.0,0.0,34.0,1.0,157.26,22.18,77379.02,1.16,555.0,0.05,4298.83,3488.4,0.03,33.0,66.0,134.0,0.17,244.0,311.0,66.0,12.0,205.0,1.04,191.0,-1.0
6.0,1.0,1.0,0.0,7.0,0.0,1.0,0.04,0.0,1.0,1.0,23.0,1.0,0.0,25.0,0.0,0.0,0.0,93.27,12.38,14306.29,0.39,229.0,0.08,794.79,1155.17,1.0,0.0,0.0,24.0,0.03,92.0,137.0,26.0,7.0,40.0,21.88,25.0,-1.0
11.0,21.0,2.0,0.0,3.0,30.0,11.0,0.18,10.0,4.0,0.36,32.0,7.0,0.6,60.0,0.0,10.0,0.91,53.97,27.89,41995.56,0.5,257.0,0.04,2333.09,1505.5,0.64,10.0,15.0,23.0,0.13,106.0,151.0,38.0,20.0,84.0,4.76,60.0,-1.0
2.0,9.0,0.0,6.0,10.0,14.0,5.0,0.25,6.0,1.0,0.2,16.0,1.0,0.0,14.0,2.0,4.0,0.8,10.12,23.0,5354.23,0.08,53.0,0.04,297.46,232.79,0.2,4.0,7.0,13.0,0.14,23.0,30.0,7.0,14.0,35.0,53.33,20.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,39.21,1.5,88.22,0.02,17.0,0.67,4.9,58.81,1.0,0.0,0.0,2.0,0.11,8.0,9.0,8.0,3.0,9.0,0.0,5.0,-1.0
20.0,23.0,4.0,20.0,34.0,38.0,12.0,0.14,16.0,7.0,0.58,47.0,7.0,0.55,65.0,0.0,10.0,0.83,41.17,45.26,84328.48,0.62,303.0,0.02,4684.92,1863.37,0.58,11.0,19.0,37.0,0.08,139.0,164.0,43.0,28.0,144.0,45.38,85.0,-1.0
0.0,7.0,0.0,7.0,1.0,10.0,4.0,0.21,4.0,1.0,0.25,12.0,3.0,0.67,12.0,0.0,4.0,1.0,13.9,11.0,1682.18,0.05,36.0,0.09,93.45,152.93,0.75,3.0,5.0,10.0,0.18,16.0,20.0,8.0,11.0,22.0,40.0,19.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,16.84,1.5,37.9,0.01,9.0,0.67,2.11,25.27,1.0,0.0,0.0,3.0,0.2,4.0,5.0,4.0,3.0,5.0,0.0,4.0,-1.0
8.0,16.0,4.0,5.0,12.0,20.0,10.0,0.2,10.0,10.0,1.0,35.0,1.0,0.0,45.0,0.0,10.0,1.0,43.52,22.2,21449.61,0.32,173.0,0.05,1191.64,966.2,0.1,5.0,10.0,27.0,0.14,74.0,99.0,30.0,18.0,72.0,27.42,50.0,-1.0
3.0,5.0,0.0,1.0,0.0,8.0,3.0,0.27,4.0,1.0,0.33,10.0,1.0,0.0,10.0,0.0,3.0,1.0,12.67,10.0,1267.11,0.04,31.0,0.1,70.4,126.71,0.33,2.0,4.0,9.0,0.18,14.0,17.0,7.0,10.0,17.0,9.09,11.0,-1.0
6.0,11.0,3.0,3.0,6.0,20.0,6.0,0.21,10.0,3.0,0.5,22.0,1.0,0.0,26.0,0.0,2.0,0.33,16.05,16.9,4586.89,0.09,60.0,0.06,254.83,271.41,0.17,5.0,10.0,18.0,0.14,26.0,34.0,10.0,13.0,44.0,25.71,29.0,-1.0
6.0,5.0,1.0,3.0,5.0,8.0,3.0,0.19,4.0,1.0,0.33,13.0,1.0,0.0,13.0,0.0,3.0,1.0,24.01,10.93,2867.29,0.09,58.0,0.09,159.29,262.37,0.33,2.0,4.0,12.0,0.1,34.0,24.0,14.0,9.0,29.0,38.1,16.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,7.0,1.0,0.0,8.0,0.0,2.0,1.0,16.21,7.31,866.8,0.04,29.0,0.14,48.16,118.54,0.5,1.0,2.0,7.0,0.2,13.0,16.0,8.0,9.0,10.0,0.0,8.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,16.84,1.5,37.9,0.01,9.0,0.67,2.11,25.27,1.0,0.0,0.0,3.0,0.17,4.0,5.0,4.0,3.0,6.0,0.0,4.0,-1.0
2.0,5.0,1.0,22.0,0.0,16.0,3.0,0.1,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,36.38,9.38,3202.41,0.11,71.0,0.11,177.91,341.32,0.33,6.0,8.0,9.0,0.07,29.0,42.0,17.0,11.0,46.0,70.97,31.0,-1.0
6.0,13.0,6.0,4.0,10.0,20.0,7.0,0.19,8.0,5.0,0.71,33.0,6.0,0.83,32.0,0.0,5.0,0.71,41.24,9.69,3870.52,0.13,85.0,0.1,215.03,399.54,0.86,6.0,10.0,28.0,0.13,31.0,54.0,16.0,10.0,54.0,30.43,36.0,-1.0
1.0,5.0,1.0,16.0,0.0,14.0,3.0,0.12,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,27.59,9.31,2389.82,0.09,56.0,0.11,132.77,256.76,0.33,5.0,7.0,9.0,0.09,22.0,34.0,13.0,11.0,35.0,64.0,25.0,-1.0
1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.14,0.0,1.0,1.0,7.0,1.0,0.0,7.0,0.0,0.0,0.0,23.39,9.19,1974.2,0.07,55.0,0.11,109.68,214.88,1.0,0.0,0.0,8.0,0.08,21.0,34.0,8.0,7.0,12.0,22.22,7.0,-1.0
13.0,13.0,0.0,2.0,8.0,22.0,7.0,0.24,10.0,1.0,0.14,23.0,1.0,0.0,27.0,0.0,3.0,0.43,18.69,26.0,12636.16,0.16,106.0,0.04,702.01,486.01,0.14,6.0,11.0,18.0,0.13,44.0,62.0,11.0,13.0,52.0,27.03,29.0,-1.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,16.14,6.0,581.18,0.03,28.0,0.17,32.29,96.86,1.0,0.0,0.0,3.0,0.11,10.0,18.0,5.0,6.0,9.0,16.67,6.0,-1.0
4.0,6.0,3.0,1.0,0.0,0.0,5.0,0.23,0.0,5.0,1.0,12.0,1.0,0.0,21.0,0.0,5.0,1.0,34.9,9.88,3408.59,0.11,71.0,0.1,189.37,344.92,0.2,0.0,0.0,9.0,0.18,28.0,43.0,17.0,12.0,28.0,4.55,22.0,-1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,3.0,0.17,2.0,3.0,2.0,3.0,6.0,25.0,3.0,-1.0
8.0,21.0,5.0,15.0,14.0,40.0,1.0,0.01,20.0,1.0,1.0,51.0,1.0,0.0,68.0,0.0,1.0,1.0,69.63,29.3,59767.66,0.68,340.0,0.03,3320.43,2040.0,1.0,10.0,20.0,42.0,0.01,162.0,178.0,47.0,17.0,110.0,29.9,83.0,-1.0
7.0,5.0,4.0,1.0,4.0,8.0,3.0,0.09,4.0,3.0,1.0,14.0,1.0,0.0,33.0,0.0,3.0,1.0,39.53,13.2,6887.08,0.17,111.0,0.08,382.62,521.75,0.33,2.0,4.0,13.0,0.06,36.0,75.0,15.0,11.0,47.0,13.16,34.0,-1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.07,0.0,1.0,1.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,2.17,6.0,78.0,0.0,13.0,0.17,4.33,13.0,1.0,0.0,0.0,3.0,0.06,12.0,1.0,1.0,1.0,17.0,6.25,15.0,-1.0
53.0,15.0,6.0,1.0,48.0,16.0,8.0,0.03,2.0,2.0,0.25,67.0,8.0,1.0,309.0,0.0,2.0,0.25,193.62,34.08,224856.06,2.2,1035.0,0.03,12492.0,6598.17,1.0,7.0,8.0,61.0,0.02,367.0,668.0,70.0,13.0,413.0,13.69,310.0,-1.0
12.0,10.0,1.0,1.0,0.0,0.0,9.0,0.35,0.0,2.0,0.22,21.0,1.0,0.0,25.0,0.0,2.0,0.22,27.4,10.77,3176.17,0.1,59.0,0.09,176.45,295.0,0.11,0.0,0.0,14.0,0.23,19.0,40.0,15.0,17.0,40.0,3.85,26.0,-1.0
4.0,5.0,4.0,1.0,6.0,6.0,3.0,0.23,2.0,2.0,0.67,13.0,3.0,1.0,12.0,0.0,2.0,0.67,20.25,9.55,1844.77,0.06,44.0,0.1,102.49,193.26,1.0,2.0,3.0,12.0,0.1,21.0,23.0,11.0,10.0,29.0,36.84,13.0,-1.0
8.0,9.0,2.0,1.0,51.0,14.0,5.0,0.1,6.0,1.0,0.2,21.0,3.0,0.5,49.0,0.0,4.0,0.8,26.48,46.67,57674.24,0.41,245.0,0.02,3204.12,1235.88,0.6,4.0,7.0,18.0,0.04,112.0,133.0,18.0,15.0,113.0,51.49,50.0,-1.0
12.0,13.0,0.0,1.0,0.0,24.0,7.0,0.11,12.0,1.0,0.14,41.0,1.0,0.0,65.0,0.0,0.0,0.0,218.46,7.77,13181.63,0.57,285.0,0.13,732.31,1696.95,0.14,6.0,12.0,36.0,0.09,145.0,140.0,56.0,6.0,80.0,1.52,66.0,-1.0
5.0,9.0,8.0,0.0,9.0,16.0,5.0,0.13,8.0,5.0,1.0,25.0,1.0,0.0,39.0,0.0,5.0,1.0,21.41,15.0,4816.26,0.11,77.0,0.07,267.57,321.08,0.2,4.0,8.0,22.0,0.09,30.0,47.0,9.0,9.0,55.0,18.75,39.0,-1.0
6.0,15.0,2.0,0.0,3.0,22.0,8.0,0.14,8.0,4.0,0.5,24.0,5.0,0.57,57.0,0.0,8.0,1.0,50.78,25.15,32110.24,0.43,224.0,0.04,1783.9,1276.9,0.63,7.0,11.0,18.0,0.11,95.0,129.0,34.0,18.0,71.0,5.0,57.0,-1.0
1.0,5.0,3.0,1.0,1.0,8.0,3.0,0.2,4.0,2.0,0.67,12.0,1.0,0.0,14.0,0.0,3.0,1.0,18.17,6.75,827.71,0.04,30.0,0.15,45.98,122.62,0.33,2.0,4.0,11.0,0.16,12.0,18.0,8.0,9.0,19.0,12.5,15.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,26.94,2.0,107.78,0.02,17.0,0.5,5.99,53.89,1.0,0.0,0.0,2.0,0.14,8.0,9.0,6.0,3.0,7.0,0.0,5.0,-1.0
0.0,1.0,0.0,0.0,1.0,12.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,16.64,8.94,1328.8,0.05,35.0,0.11,73.82,148.68,1.0,5.0,8.0,2.0,0.14,13.0,22.0,8.0,11.0,7.0,20.0,4.0,-1.0
3.0,27.0,5.0,4.0,4.0,44.0,14.0,0.2,18.0,6.0,0.43,52.0,9.0,0.62,66.0,0.0,6.0,0.43,62.92,15.0,14157.88,0.31,169.0,0.07,786.55,943.86,0.64,13.0,22.0,40.0,0.18,60.0,109.0,32.0,16.0,79.0,10.81,70.0,-1.0
3.0,7.0,1.0,0.0,3.0,10.0,4.0,0.29,4.0,1.0,0.25,13.0,4.0,1.0,14.0,0.0,2.0,0.5,18.46,12.5,2884.41,0.08,48.0,0.08,160.25,230.75,1.0,3.0,5.0,11.0,0.17,25.0,23.0,14.0,14.0,23.0,17.65,14.0,-1.0
3.0,7.0,2.0,9.0,0.0,12.0,4.0,0.12,6.0,2.0,0.5,16.0,1.0,0.0,24.0,0.0,3.0,0.75,37.85,14.77,8259.3,0.19,109.0,0.07,458.85,559.09,0.25,3.0,6.0,14.0,0.11,50.0,59.0,22.0,13.0,38.0,27.27,33.0,-1.0
