n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
1.0,11.0,1.0,0.0,0.0,18.0,6.0,0.26,8.0,2.25,2.0,0.33,25.0,5.0,0.8,23.0,0.0,18.18,25.38,11715.15,0.15,96.0,0.04,650.84,461.51,0.83,5.0,9.0,21.0,0.24,44.0,52.0,13.0,15.0,25.0,0.0,23.0,-1.0
2.0,17.0,0.0,0.0,0.0,30.0,9.0,0.56,14.0,2.14,1.0,0.11,31.0,9.0,1.0,16.0,0.0,9.47,31.5,9393.71,0.1,69.0,0.03,521.87,298.21,1.0,8.0,15.0,24.0,0.47,21.0,48.0,5.0,15.0,19.0,0.0,16.0,-1.0
42.0,27.0,11.0,0.0,8.0,34.0,14.0,0.3,10.0,3.4,4.0,0.29,65.0,9.0,0.62,46.0,0.0,68.52,22.38,34316.47,0.51,238.0,0.04,1906.47,1533.42,0.64,12.0,17.0,53.0,0.07,111.0,127.0,62.0,25.0,211.0,14.81,46.0,-1.0
2.0,7.0,2.0,0.0,0.0,8.0,4.0,0.31,4.0,2.0,3.0,0.75,15.0,1.0,0.0,13.0,0.0,14.24,12.75,2314.39,0.06,42.0,0.08,128.58,181.52,0.25,2.0,4.0,13.0,0.25,17.0,25.0,8.0,12.0,16.0,0.0,13.0,-1.0
5.0,15.0,3.0,0.0,0.0,28.0,8.0,0.24,14.0,2.0,4.0,0.5,40.0,1.0,0.0,34.0,3.0,56.82,11.24,7181.41,0.21,115.0,0.09,398.97,638.78,0.13,7.0,14.0,34.0,0.2,53.0,62.0,33.0,14.0,40.0,0.0,34.0,-1.0
1.0,13.0,2.0,9.0,0.0,24.0,5.0,0.11,12.0,2.0,3.0,0.6,32.0,1.0,0.0,36.0,0.0,50.26,14.66,10796.83,0.25,128.0,0.07,599.82,736.63,0.2,6.0,12.0,27.0,0.11,54.0,74.0,35.0,19.0,46.0,20.0,45.0,-1.0
9.0,15.0,4.0,0.0,0.0,14.0,8.0,0.36,4.0,3.5,2.0,0.25,24.0,7.0,0.86,22.0,2.0,42.2,19.35,15809.6,0.27,144.0,0.05,878.31,816.83,0.88,5.0,9.0,18.0,0.25,60.0,84.0,31.0,20.0,32.0,0.0,22.0,-1.0
2.0,11.0,0.0,0.0,0.0,18.0,6.0,0.86,8.0,2.25,1.0,0.17,18.0,5.0,0.8,7.0,0.0,9.45,16.5,2574.0,0.05,39.0,0.06,143.0,156.0,0.83,5.0,9.0,14.0,0.6,11.0,28.0,4.0,12.0,10.0,0.0,7.0,-1.0
1.0,3.0,2.0,1.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,5.0,1.0,0.0,4.0,0.0,13.87,4.67,302.05,0.02,17.0,0.21,16.78,64.73,0.5,1.0,2.0,5.0,0.29,7.0,10.0,6.0,8.0,7.0,20.0,5.0,-1.0
19.0,9.0,1.0,0.0,2.0,16.0,5.0,0.09,8.0,2.0,1.0,0.2,22.0,1.0,0.0,54.0,0.0,148.42,23.87,84587.05,1.18,507.0,0.04,4699.28,3543.26,0.2,4.0,8.0,19.0,0.07,241.0,266.0,106.0,21.0,76.0,3.57,54.0,-1.0
1.0,13.0,1.0,0.0,0.0,22.0,7.0,0.41,10.0,2.2,6.0,0.86,24.0,6.0,0.83,17.0,3.0,44.6,12.75,7250.82,0.19,110.0,0.08,402.82,568.69,0.86,6.0,11.0,19.0,0.37,51.0,59.0,24.0,12.0,19.0,0.0,17.0,-1.0
9.0,15.0,3.0,0.0,8.0,28.0,8.0,0.16,14.0,2.0,4.0,0.5,29.0,5.0,0.57,51.0,4.0,54.24,14.29,11081.65,0.26,136.0,0.07,615.65,775.26,0.63,7.0,14.0,23.0,0.12,54.0,82.0,34.0,18.0,69.0,13.56,51.0,-1.0
2.0,33.0,6.0,2.0,0.0,58.0,17.0,0.47,26.0,2.23,7.0,0.41,68.0,14.0,0.81,34.0,0.0,30.56,37.08,42020.85,0.38,196.0,0.03,2334.49,1133.15,0.82,16.0,29.0,53.0,0.44,89.0,107.0,30.0,25.0,39.0,5.56,36.0,-1.0
6.0,9.0,2.0,2.0,9.0,12.0,5.0,0.26,6.0,2.0,4.0,0.8,20.0,1.0,0.0,17.0,1.0,35.57,8.0,2276.8,0.09,58.0,0.13,126.49,284.6,0.2,3.0,6.0,17.0,0.14,24.0,34.0,18.0,12.0,35.0,39.29,19.0,-1.0
2.0,11.0,1.0,7.0,1.0,16.0,6.0,0.24,6.0,2.67,3.0,0.5,19.0,5.0,0.8,18.0,0.0,43.77,11.31,5596.62,0.16,93.0,0.09,310.92,494.94,0.83,5.0,8.0,15.0,0.21,42.0,51.0,26.0,14.0,29.0,30.77,25.0,-1.0
14.0,5.0,4.0,0.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,14.0,1.0,0.0,22.0,0.0,45.57,8.11,3004.05,0.12,74.0,0.12,166.89,370.0,0.33,2.0,4.0,13.0,0.08,31.0,43.0,21.0,11.0,37.0,0.0,22.0,-1.0
39.0,40.0,7.0,4.0,32.0,40.0,25.0,0.23,16.0,2.5,14.0,0.56,81.0,7.0,0.25,103.0,1.0,80.95,52.91,226588.75,1.43,619.0,0.02,12588.26,4282.78,0.28,12.0,22.0,58.0,0.14,260.0,359.0,86.0,35.0,179.0,25.9,107.0,1.0
4.0,7.0,1.0,2.0,7.0,12.0,4.0,0.29,6.0,2.0,2.0,0.5,13.0,1.0,0.0,12.0,0.0,32.54,10.88,3848.89,0.12,69.0,0.09,213.83,353.92,0.25,3.0,6.0,11.0,0.15,29.0,40.0,20.0,15.0,26.0,42.86,14.0,1.0
7.0,5.0,2.0,0.0,0.0,8.0,3.0,0.21,4.0,2.0,3.0,1.0,9.0,1.0,0.0,14.0,0.0,33.52,6.43,1385.31,0.07,47.0,0.16,76.96,215.49,0.33,2.0,4.0,8.0,0.14,18.0,29.0,14.0,10.0,22.0,0.0,14.0,1.0
17.0,57.0,3.0,24.0,38.0,102.0,29.0,0.32,46.0,2.22,9.0,0.31,96.0,8.0,0.25,66.0,0.0,163.74,20.69,70100.61,1.13,488.0,0.05,3894.48,3387.95,0.28,28.0,59.0,69.0,0.2,201.0,287.0,102.0,21.0,146.0,48.44,90.0,1.0
24.0,5.0,4.0,2.0,15.0,8.0,3.0,0.08,4.0,2.0,3.0,1.0,16.0,1.0,0.0,35.0,1.0,43.87,24.97,27356.45,0.37,187.0,0.04,1519.8,1095.44,0.33,2.0,4.0,15.0,0.04,88.0,99.0,37.0,21.0,77.0,32.68,37.0,1.0
10.0,5.0,4.0,2.0,2.0,8.0,3.0,0.08,4.0,2.0,1.0,0.33,13.0,1.0,0.0,34.0,0.0,61.05,23.72,34338.99,0.48,254.0,0.04,1907.72,1447.91,0.33,2.0,4.0,12.0,0.06,117.0,137.0,37.0,15.0,49.0,10.53,36.0,1.0
80.0,23.0,2.0,10.0,18.0,36.0,12.0,0.19,14.0,2.57,7.0,0.58,44.0,8.0,0.64,54.0,0.0,64.48,36.58,86270.84,0.79,368.0,0.03,4792.82,2358.66,0.67,11.0,18.0,34.0,0.07,166.0,202.0,59.0,26.0,163.0,34.15,64.0,1.0
8.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,7.0,1.0,0.0,12.0,0.0,30.96,6.07,1141.33,0.06,41.0,0.16,63.41,187.98,0.5,1.0,2.0,7.0,0.1,17.0,24.0,14.0,10.0,21.0,0.0,12.0,1.0
225.0,236.0,15.0,2.0,40.0,384.0,136.0,0.23,188.0,2.04,123.0,0.9,581.0,123.0,0.9,600.0,2.0,246.47,105.26,2730637.23,8.65,2785.0,0.01,151702.06,25942.69,0.9,98.0,192.0,447.0,0.16,1144.0,1641.0,538.0,99.0,868.0,6.54,602.0,1.0
36.0,13.0,8.0,0.0,42.0,18.0,7.0,0.06,8.0,2.25,4.0,0.57,38.0,3.0,0.33,120.0,1.0,118.33,59.93,424927.99,2.36,1002.0,0.02,23607.11,7090.97,0.43,5.0,9.0,33.0,0.03,458.0,544.0,107.0,28.0,218.0,25.93,120.0,1.0
55.0,40.0,5.0,0.0,55.0,44.0,25.0,0.16,20.0,2.2,13.0,0.52,91.0,6.0,0.21,153.0,1.0,95.98,61.92,367939.9,1.98,841.0,0.02,20441.11,5942.58,0.24,12.0,22.0,68.0,0.09,379.0,462.0,101.0,33.0,288.0,26.44,153.0,1.0
31.0,17.0,4.0,11.0,44.0,30.0,9.0,0.1,14.0,2.14,2.0,0.22,44.0,3.0,0.25,80.0,0.0,75.47,27.68,57833.24,0.7,318.0,0.04,3212.96,2089.21,0.33,8.0,15.0,37.0,0.05,126.0,192.0,66.0,29.0,167.0,40.74,91.0,1.0
9.0,9.0,4.0,2.0,8.0,10.0,5.0,0.22,4.0,2.5,3.0,0.6,18.0,4.0,0.75,21.0,0.0,32.1,20.26,13174.23,0.22,113.0,0.05,731.9,650.3,0.8,3.0,5.0,15.0,0.07,47.0,66.0,29.0,25.0,74.0,32.25,23.0,1.0
18.0,21.0,6.0,13.0,14.0,38.0,11.0,0.16,18.0,2.11,6.0,0.55,40.0,1.0,0.0,57.0,0.0,114.46,26.63,81152.69,1.02,434.0,0.04,4508.48,3047.71,0.09,10.0,19.0,31.0,0.11,194.0,240.0,102.0,28.0,103.0,32.14,70.0,1.0
18.0,11.0,8.0,0.0,17.0,18.0,6.0,0.1,8.0,2.25,3.0,0.5,25.0,1.0,0.0,58.0,0.0,98.09,20.0,39236.98,0.65,314.0,0.05,2179.83,1961.85,0.17,5.0,9.0,21.0,0.06,150.0,164.0,60.0,16.0,94.0,22.67,58.0,1.0
23.0,5.0,4.0,11.0,27.0,8.0,3.0,0.06,4.0,2.0,2.0,0.67,25.0,1.0,0.0,37.0,0.0,43.78,33.59,49408.04,0.49,248.0,0.03,2744.89,1470.82,0.33,2.0,4.0,24.0,0.03,111.0,137.0,38.0,23.0,99.0,50.67,48.0,1.0
8.0,7.0,1.0,2.0,6.0,12.0,4.0,0.24,6.0,2.0,1.0,0.25,16.0,1.0,0.0,15.0,0.0,31.88,12.28,4805.3,0.13,79.0,0.08,266.96,391.38,0.25,3.0,6.0,14.0,0.13,34.0,45.0,18.0,13.0,32.0,34.78,17.0,1.0
9.0,5.0,2.0,0.0,0.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,9.0,1.0,0.0,15.0,0.0,32.35,7.7,1918.25,0.08,53.0,0.13,106.57,249.12,0.33,2.0,4.0,8.0,0.12,21.0,32.0,15.0,11.0,25.0,0.0,15.0,1.0
