n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
19.0,5.0,4.0,3.0,12.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,17.0,1.0,0.0,14.0,2.0,28.72,14.88,6354.23,0.14,82.0,0.07,353.01,427.18,0.33,2.0,4.0,16.0,0.06,35.0,47.0,20.0,17.0,49.0,51.72,17.0,-1.0
12.0,74.0,10.0,0.0,0.0,72.0,55.0,0.36,36.0,2.0,45.0,0.82,257.0,1.0,0.0,154.0,3.0,59.49,281.13,4701624.47,5.57,2242.0,0.0,261201.38,16724.05,0.02,18.0,36.0,204.0,0.32,893.0,1349.0,108.0,68.0,174.0,0.0,154.0,-1.0
40.0,33.0,1.0,5.0,23.0,52.0,17.0,0.31,20.0,2.6,11.0,0.65,49.0,17.0,1.0,49.0,2.0,56.67,17.49,17327.12,0.33,173.0,0.06,962.62,990.93,1.0,16.0,26.0,34.0,0.14,68.0,105.0,35.0,18.0,118.0,36.36,54.0,-1.0
3.0,37.0,7.0,4.0,0.0,72.0,19.0,0.38,36.0,2.0,12.0,0.63,88.0,11.0,0.56,46.0,2.0,48.52,36.22,63649.28,0.59,294.0,0.03,3536.07,1757.32,0.58,18.0,36.0,71.0,0.35,135.0,159.0,41.0,22.0,54.0,8.0,50.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.19,4.0,2.0,1.0,0.33,10.0,3.0,1.0,16.0,2.0,15.53,18.9,5545.97,0.1,64.0,0.05,308.11,293.44,1.0,2.0,4.0,9.0,0.17,27.0,37.0,10.0,14.0,18.0,0.0,16.0,-1.0
3.0,37.0,3.0,0.0,0.0,56.0,19.0,0.7,20.0,2.8,3.0,0.16,62.0,17.0,0.89,27.0,2.0,28.02,46.1,59529.74,0.43,238.0,0.02,3307.21,1291.45,0.89,18.0,28.0,45.0,0.61,88.0,150.0,21.0,22.0,31.0,0.0,27.0,-1.0
16.0,11.0,1.0,2.0,6.0,16.0,6.0,0.3,6.0,2.67,2.0,0.33,19.0,5.0,0.8,18.0,5.0,25.18,18.0,8158.0,0.15,87.0,0.06,453.22,453.22,0.83,5.0,8.0,15.0,0.14,38.0,49.0,19.0,18.0,43.0,30.77,20.0,-1.0
12.0,5.0,5.0,0.0,3.0,6.0,3.0,0.23,2.0,3.0,3.0,1.0,15.0,1.0,0.0,13.0,0.0,33.1,7.12,1676.64,0.08,49.0,0.14,93.15,235.56,0.33,2.0,3.0,14.0,0.1,22.0,27.0,17.0,11.0,29.0,18.75,13.0,-1.0
16.0,15.0,2.0,5.0,13.0,26.0,8.0,0.35,12.0,2.17,3.0,0.38,27.0,1.0,0.0,18.0,1.0,24.73,28.0,19390.99,0.23,124.0,0.04,1077.28,692.54,0.13,7.0,13.0,21.0,0.15,56.0,68.0,24.0,24.0,53.0,50.0,23.0,-1.0
20.0,14.0,1.0,9.0,22.0,16.0,9.0,0.19,8.0,2.0,2.0,0.22,29.0,1.0,0.0,38.0,2.0,16.23,147.53,353307.23,0.8,447.0,0.01,19628.18,2394.83,0.11,4.0,8.0,22.0,0.1,209.0,238.0,17.0,24.0,90.0,44.93,47.0,-1.0
2.0,20.0,1.0,0.0,1.0,28.0,11.0,0.46,12.0,2.33,2.0,0.18,38.0,11.0,1.0,24.0,3.0,20.28,39.0,30842.25,0.26,144.0,0.03,1713.46,790.83,1.0,8.0,14.0,29.0,0.39,57.0,87.0,19.0,26.0,28.0,4.0,24.0,-1.0
12.0,5.0,1.0,2.0,0.0,8.0,3.0,0.17,4.0,2.0,1.0,0.33,14.0,1.0,0.0,16.0,2.0,21.78,37.5,30631.81,0.27,158.0,0.03,1701.77,816.85,0.33,2.0,4.0,13.0,0.1,75.0,83.0,18.0,18.0,31.0,11.11,18.0,1.0
15.0,5.0,1.0,2.0,2.0,8.0,3.0,0.06,4.0,2.0,1.0,0.33,10.0,1.0,0.0,49.0,0.0,102.96,17.5,31530.62,0.6,285.0,0.06,1751.7,1801.75,0.33,2.0,4.0,9.0,0.04,140.0,145.0,64.0,16.0,69.0,7.55,51.0,1.0
24.0,13.0,3.0,4.0,26.0,24.0,7.0,0.19,12.0,2.0,3.0,0.43,30.0,1.0,0.0,33.0,0.0,66.19,24.42,39480.4,0.54,262.0,0.04,2193.36,1616.52,0.14,6.0,12.0,25.0,0.08,127.0,135.0,52.0,20.0,88.0,47.62,37.0,1.0
19.0,5.0,6.0,2.0,13.0,8.0,3.0,0.1,4.0,2.0,2.0,0.67,15.0,1.0,0.0,27.0,3.0,33.66,44.54,66768.32,0.5,278.0,0.02,3709.35,1499.06,0.33,2.0,4.0,14.0,0.05,131.0,147.0,25.0,17.0,62.0,35.71,29.0,1.0
8.0,3.0,4.0,0.0,0.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,11.0,1.0,0.0,14.0,0.0,41.25,14.67,8873.33,0.2,121.0,0.07,492.96,605.0,0.5,1.0,2.0,11.0,0.09,56.0,65.0,21.0,11.0,23.0,0.0,14.0,1.0
26.0,17.0,10.0,3.0,35.0,34.0,9.0,0.3,14.0,2.43,6.0,0.67,38.0,3.0,0.25,27.0,1.0,67.59,11.15,8408.78,0.25,131.0,0.09,467.15,753.89,0.33,10.0,17.0,31.0,0.1,58.0,73.0,39.0,15.0,92.0,58.46,30.0,1.0
15.0,8.0,13.0,0.0,0.0,8.0,5.0,0.1,4.0,2.0,5.0,1.0,26.0,1.0,0.0,51.0,0.0,56.46,14.34,11613.3,0.27,136.0,0.07,645.18,809.77,0.2,2.0,4.0,23.0,0.07,56.0,80.0,41.0,21.0,67.0,0.0,51.0,1.0
14.0,29.0,8.0,5.0,14.0,40.0,15.0,0.23,14.0,2.86,6.0,0.4,58.0,10.0,0.64,59.0,0.0,46.09,53.79,133379.57,0.83,390.0,0.02,7409.98,2479.45,0.67,13.0,22.0,45.0,0.15,177.0,213.0,51.0,31.0,102.0,24.36,64.0,1.0
5.0,33.0,2.0,6.0,6.0,58.0,17.0,0.27,26.0,2.23,7.0,0.41,69.0,9.0,0.5,57.0,1.0,95.6,21.1,42542.23,0.67,313.0,0.05,2363.46,2016.64,0.53,16.0,29.0,54.0,0.23,151.0,162.0,68.0,19.0,75.0,17.39,63.0,1.0
11.0,5.0,8.0,1.0,10.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,18.0,1.0,0.0,16.0,0.0,54.41,6.07,2001.52,0.11,66.0,0.16,111.2,330.0,0.33,2.0,4.0,17.0,0.08,31.0,35.0,23.0,9.0,39.0,40.74,17.0,1.0
4.0,5.0,1.0,0.0,0.0,6.0,3.0,0.3,2.0,3.0,1.0,0.33,9.0,1.0,0.0,10.0,2.0,18.38,11.23,2316.45,0.07,45.0,0.09,128.69,206.32,0.33,2.0,3.0,8.0,0.2,19.0,26.0,11.0,13.0,15.0,0.0,10.0,1.0
29.0,21.0,6.0,11.0,5.0,36.0,11.0,0.22,16.0,2.25,9.0,0.82,42.0,7.0,0.6,38.0,1.0,76.18,14.65,16348.21,0.37,186.0,0.07,908.23,1116.0,0.64,10.0,18.0,33.0,0.13,81.0,105.0,47.0,17.0,84.0,29.63,49.0,1.0
39.0,8.0,5.0,4.0,32.0,4.0,6.0,0.14,2.0,2.0,6.0,1.0,23.0,1.0,0.0,38.0,2.0,44.55,25.33,28593.41,0.38,198.0,0.04,1588.52,1128.69,0.17,1.0,2.0,19.0,0.05,88.0,110.0,33.0,19.0,114.0,48.65,42.0,1.0
2.0,5.0,1.0,0.0,0.0,8.0,3.0,0.27,4.0,2.0,2.0,0.67,9.0,1.0,0.0,11.0,3.0,21.05,7.09,1058.51,0.05,33.0,0.14,58.81,149.28,0.33,2.0,4.0,8.0,0.21,13.0,20.0,11.0,12.0,14.0,0.0,11.0,1.0
0.0,5.0,6.0,1.0,0.0,6.0,3.0,0.13,2.0,3.0,2.0,0.67,15.0,3.0,1.0,23.0,2.0,48.96,17.75,15426.54,0.29,149.0,0.06,857.03,869.1,1.0,2.0,3.0,14.0,0.12,71.0,78.0,38.0,19.0,25.0,4.17,24.0,1.0
15.0,13.0,1.0,0.0,0.0,24.0,7.0,0.28,12.0,2.0,6.0,0.86,31.0,1.0,0.0,25.0,2.0,38.61,14.97,8655.44,0.19,119.0,0.07,480.86,578.1,0.14,6.0,12.0,26.0,0.17,49.0,70.0,18.0,11.0,41.0,0.0,25.0,1.0
36.0,25.0,6.0,12.0,6.0,36.0,13.0,0.22,12.0,3.0,7.0,0.54,45.0,10.0,0.75,47.0,1.0,117.25,17.36,35353.17,0.68,316.0,0.06,1964.06,2035.97,0.77,12.0,26.0,34.0,0.13,143.0,173.0,70.0,17.0,102.0,27.69,59.0,1.0
3.0,26.0,4.0,4.0,1.0,32.0,14.0,0.33,10.0,3.2,5.0,0.36,43.0,9.0,0.62,38.0,1.0,39.75,37.71,56535.7,0.5,257.0,0.03,3140.87,1499.05,0.64,11.0,16.0,31.0,0.3,120.0,137.0,35.0,22.0,47.0,11.63,42.0,1.0
27.0,29.0,4.0,0.0,10.0,46.0,15.0,0.19,18.0,2.56,9.0,0.6,58.0,14.0,0.93,81.0,1.0,104.45,30.05,94338.77,1.05,462.0,0.03,5241.04,3139.02,0.93,14.0,23.0,45.0,0.12,187.0,275.0,84.0,27.0,128.0,10.99,81.0,1.0
20.0,9.0,4.0,1.0,8.0,16.0,5.0,0.09,8.0,2.0,3.0,0.6,23.0,1.0,0.0,57.0,0.0,130.74,11.41,17020.6,0.5,241.0,0.09,945.59,1491.75,0.2,4.0,8.0,20.0,0.06,116.0,125.0,61.0,12.0,87.0,13.64,58.0,1.0
28.0,15.0,11.0,6.0,27.0,28.0,8.0,0.2,14.0,2.0,8.0,1.0,38.0,1.0,0.0,35.0,0.0,122.69,12.57,19373.39,0.51,256.0,0.08,1076.3,1541.73,0.13,7.0,14.0,32.0,0.08,111.0,145.0,53.0,12.0,97.0,48.53,41.0,1.0
13.0,7.0,4.0,1.0,13.0,12.0,4.0,0.27,6.0,2.0,4.0,1.0,14.0,1.0,0.0,14.0,2.0,29.18,7.86,1801.24,0.08,50.0,0.13,100.07,229.25,0.25,3.0,6.0,12.0,0.1,22.0,28.0,14.0,10.0,42.0,50.0,15.0,1.0
21.0,13.0,3.0,4.0,7.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,27.0,1.0,0.0,27.0,0.0,55.22,19.68,21394.68,0.36,188.0,0.05,1188.59,1086.9,0.14,6.0,12.0,22.0,0.12,88.0,100.0,38.0,17.0,60.0,28.95,31.0,1.0
20.0,17.0,1.0,5.0,12.0,30.0,9.0,0.35,14.0,2.14,2.0,0.22,30.0,1.0,0.0,21.0,1.0,33.47,24.62,20287.52,0.27,146.0,0.04,1127.08,824.0,0.11,8.0,15.0,23.0,0.15,68.0,78.0,29.0,21.0,59.0,44.74,26.0,1.0
11.0,25.0,4.0,0.0,6.0,48.0,13.0,0.33,24.0,2.0,7.0,0.54,56.0,1.0,0.0,40.0,2.0,56.42,19.13,20637.49,0.36,185.0,0.05,1146.53,1079.08,0.08,12.0,24.0,45.0,0.22,90.0,95.0,40.0,17.0,58.0,13.04,40.0,1.0
13.0,19.0,2.0,3.0,13.0,34.0,10.0,0.19,16.0,2.13,4.0,0.4,38.0,1.0,0.0,49.0,0.0,61.44,21.27,27799.05,0.44,217.0,0.05,1544.39,1306.85,0.1,9.0,17.0,30.0,0.13,103.0,114.0,46.0,19.0,79.0,24.62,52.0,1.0
