n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
25.0,9.0,8.0,7.0,0.0,12.0,5.0,0.15,6.0,2.0,5.0,1.0,32.0,1.0,0.0,27.0,0.0,50.43,10.62,5682.29,0.18,102.0,0.09,315.68,535.29,0.2,3.0,6.0,29.0,0.08,46.0,56.0,26.0,12.0,60.0,20.59,34.0,-1.0
6.0,5.0,1.0,7.0,2.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,8.0,0.0,17.71,10.67,2014.61,0.06,43.0,0.09,111.92,188.87,0.33,2.0,4.0,10.0,0.13,16.0,27.0,9.0,12.0,24.0,52.94,15.0,-1.0
22.0,7.0,2.0,3.0,5.0,10.0,4.0,0.13,4.0,2.5,3.0,0.75,12.0,3.0,0.67,27.0,3.0,28.78,18.12,9456.28,0.17,95.0,0.06,525.35,521.73,0.75,3.0,5.0,10.0,0.07,29.0,66.0,20.0,25.0,58.0,22.86,30.0,-1.0
3.0,3.0,0.0,0.0,5.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,5.0,1.0,0.0,8.0,0.0,17.16,6.19,657.1,0.04,25.0,0.16,36.51,106.2,0.5,1.0,2.0,5.0,0.12,9.0,16.0,8.0,11.0,17.0,38.46,8.0,-1.0
3.0,3.0,1.0,1.0,2.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,14.83,9.63,1373.5,0.05,32.0,0.1,76.31,142.7,0.5,1.0,2.0,6.0,0.11,11.0,21.0,8.0,14.0,18.0,21.43,12.0,-1.0
6.0,11.0,1.0,0.0,8.0,20.0,6.0,0.18,10.0,2.0,3.0,0.5,19.0,1.0,0.0,34.0,2.0,59.16,12.6,9398.15,0.25,135.0,0.08,522.12,745.68,0.17,5.0,10.0,15.0,0.12,43.0,92.0,29.0,17.0,49.0,19.05,34.0,-1.0
33.0,11.0,5.0,18.0,28.0,20.0,6.0,0.1,10.0,2.0,4.0,0.67,29.0,1.0,0.0,44.0,2.0,71.49,34.84,86774.3,0.83,380.0,0.03,4820.79,2490.74,0.17,5.0,10.0,25.0,0.05,135.0,245.0,62.0,32.0,124.0,51.11,62.0,-1.0
31.0,7.0,7.0,1.0,29.0,12.0,4.0,0.09,6.0,2.0,4.0,1.0,33.0,1.0,0.0,43.0,0.0,84.37,19.2,31093.83,0.54,267.0,0.05,1727.43,1619.65,0.25,3.0,6.0,31.0,0.04,97.0,170.0,48.0,19.0,105.0,41.1,44.0,-1.0
3.0,5.0,2.0,0.0,0.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,12.0,1.0,0.0,15.0,1.0,8.17,18.0,2648.68,0.05,36.0,0.06,147.15,147.15,0.33,2.0,4.0,11.0,0.16,15.0,21.0,5.0,12.0,19.0,0.0,15.0,-1.0
22.0,7.0,4.0,9.0,31.0,12.0,4.0,0.1,6.0,2.0,3.0,0.75,19.0,1.0,0.0,32.0,6.0,45.51,16.36,12184.85,0.25,130.0,0.06,676.94,744.63,0.25,3.0,6.0,17.0,0.04,54.0,76.0,33.0,20.0,95.0,55.56,41.0,-1.0
1.0,9.0,1.0,1.0,0.0,16.0,5.0,0.14,8.0,2.0,5.0,1.0,32.0,1.0,0.0,35.0,1.0,110.24,10.11,11259.34,0.37,191.0,0.1,625.52,1114.08,0.2,4.0,8.0,29.0,0.13,95.0,96.0,47.0,10.0,38.0,2.78,36.0,-1.0
21.0,7.0,4.0,10.0,22.0,12.0,4.0,0.1,6.0,2.0,2.0,0.5,19.0,1.0,0.0,30.0,2.0,45.35,25.34,29117.23,0.38,193.0,0.04,1617.62,1149.16,0.25,3.0,6.0,17.0,0.05,75.0,118.0,37.0,25.0,84.0,51.61,40.0,-1.0
0.0,7.0,9.0,1.0,23.0,10.0,4.0,0.17,4.0,2.5,4.0,1.0,20.0,1.0,0.0,23.0,0.0,34.26,11.57,4586.97,0.13,75.0,0.09,254.83,396.41,0.25,3.0,5.0,18.0,0.08,27.0,48.0,21.0,18.0,48.0,51.06,24.0,-1.0
0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,10.0,1.0,0.0,13.0,1.0,33.1,7.26,1746.71,0.08,49.0,0.14,97.04,240.44,0.33,2.0,4.0,9.0,0.21,19.0,30.0,17.0,13.0,14.0,0.0,13.0,-1.0
9.0,7.0,4.0,2.0,13.0,12.0,4.0,0.18,6.0,2.0,4.0,1.0,16.0,1.0,0.0,20.0,0.0,46.13,14.44,9617.77,0.22,122.0,0.07,534.32,666.05,0.25,3.0,6.0,14.0,0.09,38.0,84.0,25.0,19.0,45.0,42.86,22.0,-1.0
5.0,11.0,3.0,2.0,3.0,18.0,6.0,0.3,8.0,2.25,5.0,0.83,21.0,4.0,0.6,18.0,1.0,26.39,12.07,3845.69,0.11,67.0,0.08,213.65,318.58,0.67,5.0,9.0,17.0,0.21,26.0,41.0,14.0,13.0,29.0,21.74,20.0,-1.0
0.0,7.0,0.0,0.0,0.0,12.0,4.0,0.24,6.0,2.0,1.0,0.25,14.0,3.0,0.67,17.0,2.0,10.6,10.13,1086.54,0.04,29.0,0.1,60.36,107.31,0.75,3.0,6.0,12.0,0.22,9.0,20.0,4.0,9.0,18.0,0.0,17.0,-1.0
34.0,17.0,9.0,5.0,26.0,30.0,9.0,0.13,14.0,2.14,7.0,0.78,44.0,4.0,0.38,66.0,5.0,76.03,28.98,63864.99,0.73,342.0,0.03,3548.06,2203.49,0.44,8.0,15.0,37.0,0.07,136.0,206.0,61.0,26.0,132.0,31.96,71.0,-1.0
5.0,5.0,1.0,0.0,0.0,8.0,3.0,0.15,4.0,2.0,3.0,1.0,10.0,1.0,0.0,20.0,1.0,34.17,10.29,3620.93,0.12,71.0,0.1,201.16,351.75,0.33,2.0,4.0,9.0,0.12,25.0,46.0,17.0,14.0,26.0,0.0,20.0,-1.0
2.0,3.0,2.0,0.0,2.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,6.0,1.0,0.0,7.0,0.0,16.52,6.19,632.28,0.03,25.0,0.16,35.13,102.19,0.5,1.0,2.0,6.0,0.17,11.0,14.0,8.0,9.0,12.0,22.22,7.0,-1.0
0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,12.0,1.0,0.0,21.0,1.0,36.48,10.43,3969.82,0.13,72.0,0.1,220.55,380.55,0.33,2.0,4.0,11.0,0.14,27.0,45.0,22.0,17.0,22.0,0.0,21.0,-1.0
9.0,3.0,5.0,0.0,12.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,10.0,1.0,0.0,18.0,1.0,35.45,10.29,3750.81,0.12,70.0,0.1,208.38,364.66,0.5,1.0,2.0,10.0,0.05,27.0,43.0,21.0,16.0,40.0,40.0,18.0,-1.0
1.0,16.0,1.0,1.0,0.0,8.0,13.0,0.26,4.0,2.0,13.0,1.0,36.0,1.0,0.0,49.0,1.0,35.91,21.53,16649.11,0.26,132.0,0.05,924.95,773.25,0.08,2.0,4.0,25.0,0.25,53.0,79.0,32.0,26.0,52.0,2.0,50.0,-1.0
40.0,5.0,3.0,2.0,11.0,8.0,3.0,0.1,4.0,2.0,3.0,1.0,16.0,1.0,0.0,28.0,1.0,44.75,18.67,15592.09,0.28,148.0,0.05,866.23,835.29,0.33,2.0,4.0,15.0,0.04,56.0,92.0,30.0,20.0,82.0,31.71,30.0,1.0
51.0,35.0,10.0,9.0,73.0,62.0,18.0,0.16,28.0,2.21,10.0,0.56,75.0,9.0,0.47,107.0,1.0,51.85,64.92,218524.86,1.12,516.0,0.02,12140.27,3366.16,0.5,17.0,31.0,59.0,0.07,193.0,323.0,55.0,37.0,241.0,43.39,116.0,1.0
3.0,9.0,3.0,6.0,4.0,16.0,5.0,0.09,8.0,2.0,5.0,1.0,33.0,1.0,0.0,49.0,8.0,102.23,12.09,14944.77,0.41,211.0,0.08,830.27,1236.03,0.2,4.0,8.0,30.0,0.08,76.0,135.0,44.0,14.0,63.0,16.95,55.0,1.0
93.0,25.0,10.0,11.0,57.0,48.0,13.0,0.08,24.0,2.0,12.0,0.92,69.0,1.0,0.0,143.0,1.0,175.18,28.52,142535.33,1.67,695.0,0.04,7918.63,4996.93,0.08,12.0,24.0,58.0,0.04,290.0,405.0,122.0,24.0,305.0,32.22,154.0,1.0
9.0,5.0,4.0,0.0,11.0,8.0,3.0,0.11,4.0,2.0,2.0,0.67,16.0,1.0,0.0,28.0,1.0,36.57,15.24,8490.44,0.19,104.0,0.07,471.69,557.19,0.33,2.0,4.0,15.0,0.06,32.0,72.0,21.0,20.0,49.0,28.21,28.0,1.0
9.0,3.0,2.0,0.0,7.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,6.0,1.0,0.0,15.0,0.0,27.05,14.25,5493.37,0.13,74.0,0.07,305.19,385.5,0.5,1.0,2.0,6.0,0.06,27.0,47.0,18.0,19.0,32.0,31.82,15.0,1.0
0.0,5.0,2.0,2.0,0.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,12.0,1.0,0.0,13.0,2.0,22.4,7.33,1204.38,0.05,38.0,0.14,66.91,164.23,0.33,2.0,4.0,11.0,0.19,12.0,26.0,9.0,11.0,16.0,13.33,15.0,1.0
12.0,37.0,12.0,23.0,65.0,60.0,20.0,0.13,28.0,2.14,10.0,0.5,104.0,9.0,0.42,130.0,1.0,83.0,51.6,220979.91,1.43,607.0,0.02,12276.66,4282.56,0.45,16.0,30.0,86.0,0.09,258.0,349.0,95.0,38.0,231.0,40.37,153.0,1.0
14.0,5.0,1.0,3.0,34.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,11.0,1.0,0.0,18.0,2.0,31.39,9.47,2815.15,0.1,60.0,0.11,156.4,297.25,0.33,2.0,4.0,10.0,0.04,23.0,37.0,17.0,14.0,70.0,67.27,21.0,1.0
1.0,7.0,5.0,0.0,12.0,12.0,4.0,0.1,6.0,2.0,3.0,0.75,20.0,3.0,0.67,41.0,0.0,56.52,13.19,9840.36,0.25,129.0,0.08,546.69,745.8,0.75,3.0,6.0,18.0,0.06,50.0,79.0,36.0,19.0,68.0,22.64,41.0,1.0
4.0,7.0,2.0,1.0,7.0,10.0,4.0,0.16,4.0,2.5,3.0,0.75,14.0,3.0,0.67,24.0,1.0,30.72,19.13,11241.58,0.2,107.0,0.05,624.53,587.63,0.75,3.0,5.0,12.0,0.11,40.0,67.0,23.0,22.0,37.0,25.0,25.0,1.0
9.0,9.0,1.0,0.0,17.0,12.0,5.0,0.23,4.0,3.0,3.0,0.6,13.0,5.0,1.0,22.0,2.0,35.13,12.55,5531.32,0.15,84.0,0.08,307.3,440.83,1.0,4.0,6.0,10.0,0.1,31.0,53.0,21.0,17.0,49.0,43.59,22.0,1.0
27.0,3.0,2.0,1.0,19.0,4.0,2.0,0.09,2.0,2.0,2.0,1.0,7.0,1.0,0.0,22.0,1.0,37.27,15.43,8872.37,0.19,114.0,0.06,492.91,575.06,0.5,1.0,2.0,7.0,0.03,54.0,60.0,21.0,12.0,70.0,47.62,23.0,1.0
6.0,15.0,6.0,6.0,7.0,20.0,9.0,0.14,10.0,2.0,7.0,0.78,38.0,1.0,0.0,57.0,7.0,45.05,29.27,38588.27,0.44,213.0,0.03,2143.79,1318.43,0.11,5.0,10.0,31.0,0.12,75.0,138.0,41.0,32.0,77.0,18.57,63.0,1.0
55.0,34.0,25.0,3.0,91.0,12.0,30.0,0.22,6.0,2.0,26.0,0.87,70.0,1.0,0.0,133.0,3.0,54.04,77.46,324260.81,1.4,605.0,0.01,18014.49,4185.91,0.03,3.0,6.0,42.0,0.11,220.0,385.0,71.0,50.0,283.0,41.41,136.0,1.0
36.0,13.0,5.0,6.0,14.0,24.0,7.0,0.14,12.0,2.0,7.0,1.0,30.0,1.0,0.0,44.0,0.0,78.96,22.12,38620.28,0.58,269.0,0.05,2145.57,1746.31,0.14,6.0,12.0,25.0,0.07,115.0,154.0,65.0,25.0,101.0,31.25,50.0,1.0
4.0,35.0,5.0,4.0,18.0,64.0,18.0,0.19,30.0,2.13,16.0,0.89,80.0,7.0,0.35,91.0,2.0,195.05,21.41,89412.4,1.39,591.0,0.05,4967.36,4176.06,0.39,17.0,32.0,64.0,0.15,218.0,373.0,112.0,22.0,118.0,19.47,95.0,1.0
35.0,21.0,9.0,9.0,59.0,36.0,11.0,0.12,16.0,2.25,10.0,0.91,64.0,3.0,0.2,82.0,3.0,70.59,44.71,141084.24,1.05,475.0,0.02,7838.01,3155.83,0.27,10.0,18.0,55.0,0.06,190.0,285.0,68.0,32.0,186.0,45.33,91.0,1.0
16.0,29.0,5.0,3.0,29.0,54.0,15.0,0.12,26.0,2.08,12.0,0.8,76.0,3.0,0.14,121.0,0.0,164.09,23.26,88801.93,1.27,537.0,0.04,4933.44,3817.28,0.2,14.0,27.0,63.0,0.09,221.0,316.0,114.0,24.0,170.0,20.92,124.0,1.0
10.0,37.0,12.0,0.0,62.0,64.0,20.0,0.13,32.0,2.0,18.0,0.9,95.0,1.0,0.0,149.0,0.0,171.78,29.58,150305.78,1.69,702.0,0.03,8350.32,5081.36,0.05,16.0,32.0,77.0,0.09,220.0,482.0,119.0,32.0,222.0,29.38,149.0,1.0
155.0,71.0,5.0,14.0,170.0,122.0,37.0,0.18,58.0,2.1,26.0,0.7,148.0,21.0,0.56,196.0,1.0,127.7,71.54,653537.1,3.05,1177.0,0.01,36307.62,9135.35,0.57,32.0,61.0,113.0,0.07,454.0,723.0,165.0,52.0,536.0,48.42,210.0,1.0
9.0,19.0,0.0,6.0,6.0,36.0,10.0,0.16,18.0,2.0,1.0,0.1,38.0,5.0,0.44,58.0,3.0,30.99,33.52,34816.7,0.35,187.0,0.03,1934.26,1038.71,0.5,9.0,18.0,30.0,0.13,83.0,104.0,26.0,21.0,80.0,17.14,64.0,1.0
2.0,23.0,10.0,14.0,78.0,42.0,12.0,0.13,20.0,2.1,6.0,0.5,52.0,4.0,0.27,79.0,7.0,89.42,13.73,16858.82,0.41,201.0,0.07,936.6,1227.81,0.33,11.0,21.0,42.0,0.07,84.0,117.0,52.0,17.0,174.0,53.8,93.0,1.0
42.0,141.0,24.0,45.0,339.0,238.0,73.0,0.16,106.0,2.25,41.0,0.56,303.0,30.0,0.4,411.0,7.0,293.68,43.41,553518.63,4.25,1500.0,0.02,30751.03,12749.77,0.41,66.0,119.0,232.0,0.13,568.0,932.0,314.0,48.0,555.0,48.3,456.0,1.0
2.0,5.0,2.0,2.0,13.0,8.0,3.0,0.06,4.0,2.0,3.0,1.0,14.0,1.0,0.0,47.0,1.0,55.85,28.0,43785.9,0.52,256.0,0.04,2432.55,1563.78,0.33,2.0,4.0,13.0,0.05,112.0,144.0,46.0,23.0,65.0,24.19,49.0,1.0
62.0,7.0,3.0,7.0,46.0,12.0,4.0,0.04,6.0,2.0,4.0,1.0,15.0,1.0,0.0,92.0,0.0,234.02,26.64,166113.93,2.08,822.0,0.04,9228.55,6234.84,0.25,3.0,6.0,13.0,0.02,373.0,449.0,168.0,24.0,215.0,36.55,99.0,1.0
46.0,39.0,6.0,20.0,96.0,70.0,20.0,0.18,32.0,2.19,4.0,0.2,97.0,9.0,0.42,91.0,1.0,72.67,51.47,192513.32,1.25,568.0,0.02,10695.18,3740.26,0.45,19.0,35.0,79.0,0.08,250.0,318.0,68.0,28.0,254.0,56.04,111.0,1.0
32.0,13.0,13.0,16.0,23.0,24.0,7.0,0.09,12.0,2.0,7.0,1.0,38.0,1.0,0.0,59.0,9.0,104.75,22.14,51324.87,0.77,349.0,0.05,2851.38,2318.71,0.14,6.0,12.0,33.0,0.05,126.0,223.0,74.0,26.0,138.0,39.8,75.0,1.0
27.0,9.0,1.0,4.0,22.0,16.0,5.0,0.15,8.0,2.0,3.0,0.6,18.0,1.0,0.0,29.0,0.0,52.03,12.33,7914.68,0.21,111.0,0.08,439.7,641.73,0.2,4.0,8.0,15.0,0.06,37.0,74.0,33.0,22.0,83.0,47.27,33.0,1.0
25.0,15.0,7.0,6.0,39.0,28.0,8.0,0.1,14.0,2.0,7.0,0.88,46.0,1.0,0.0,71.0,6.0,90.85,21.94,43721.41,0.66,307.0,0.05,2428.97,1993.0,0.13,7.0,14.0,40.0,0.06,108.0,199.0,64.0,26.0,142.0,38.79,77.0,1.0
